Column,JOURNAL,YEAR,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,INST,UNIT,CITY,STATE,COUNTRY,Inst_Prior_Class,DATA
190,OECOL,1985,1352,Hermann,,Remmert,NA,NA,NA,NA,Germany,NA,Germany
191,OECOL,1985,1128,Friedrich,,Schaller,NA,NA,NA,NA,Austria,NA,Austria
192,OECOL,1985,3635,Thomas,W,Schoener,University of California - Davis,NA,NA,NA,USA,NA,USA
193,OECOL,1985,1024,Ernst-Detlef,,Schulze,NA,NA,NA,NA,Germany,NA,Germany
194,OECOL,1985,225,Andrew,,Watkinson,NA,NA,NA,NA,UK,NA,UK
195,OECOL,1985,3817,Wolfgang,W,Weisser,NA,NA,NA,NA,Austria,NA,Austria
196,OECOL,1985,3656,Thomas,CR,White,Riverina College of Advanced Education,NA,NA,NA,Australia,NA,Australia
197,OECOL,1985,1384,Hubert,,Ziegler,NA,NA,NA,NA,Germany,NA,Germany
198,OECOL,1985,1385,Helmut,,Zwolfer,NA,NA,NA,NA,Germany,NA,Germany
199,OECOL,1986,2324,Martyn,M,Caldwell,Utah State University,NA,NA,NA,USA,NA,USA
200,OECOL,1986,3521,Ted,J,Case,University of California - San Diego,NA,NA,NA,USA,NA,USA
201,OECOL,1986,1706,John,T,Lehman,University of Michigan,NA,NA,NA,USA,NA,USA
202,OECOL,1986,1727,Jane,,Lubchenco,NA,NA,NA,NA,USA,NA,USA
203,OECOL,1986,3188,Robert,W,Pearcy,University of California - Davis,NA,NA,NA,USA,NA,USA
204,OECOL,1986,3478,Sir,Richard,Southwood,University of Oxford,NA,NA,NA,UK,NA,UK
205,OECOL,1986,2699,Neil,J,Turner,NA,NA,NA,NA,Australia,NA,Australia
206,OECOL,1987,1052,Fakhri,A,Bazzaz,Harvard University,NA,NA,NA,USA,NA,USA
207,OECOL,1987,17,Andreas,,Bertsch,NA,NA,NA,NA,Germany,NA,Germany
208,OECOL,1987,2401,Michael,P,Hassell,Imperial College at Silwood Park,NA,NA,NA,UK,NA,UK
209,OECOL,1987,1213,G,Jim,Kenagy,University of Washington,NA,NA,NA,USA,NA,USA
210,OECOL,1987,3140,Richard,N,Mack,Washington State University,NA,NA,NA,USA,NA,USA
211,OECOL,1988,1802,John,S,Pate,University of Western Australia,NA,NA,NA,Australia,NA,Australia
212,OECOL,1988,2551,Matthias,,Schaefer,NA,NA,NA,NA,Germany,NA,Germany
213,OECOL,1989,499,Christian,,Korner,NA,NA,NA,NA,Austria,NA,Austria
214,OECOL,1989,3861,Charles,H,Peterson,University of North Carolina at Chapel Hill,NA,NA,NA,USA,NA,USA
215,OECOL,1990,1053,Frank,,Berendse,NA,NA,NA,NA,Netherlands,NA,Netherlands
216,OECOL,1990,2137,Larry,B,Crowder,North Carolina State University,NA,NA,NA,USA,NA,USA
217,OECOL,1990,1596,John,J,Gilbert,Dartmouth College,NA,NA,NA,USA,NA,USA
218,OECOL,1990,3566,Tadaki,,Hirose,NA,NA,NA,NA,Japan,NA,Japan
219,OECOL,1990,1668,Joel,,Kingsolver,NA,NA,NA,NA,USA,NA,USA
220,OECOL,1990,1702,John,H,Lawton,Imperial College at Silwood Park,NA,NA,NA,UK,NA,UK
221,OECOL,1990,3397,Svata,M,Louda,University of Nebraska,NA,NA,NA,USA,NA,USA
222,OECOL,1990,1340,Harold,A,Mooney,Stanford University,NA,NA,NA,USA,NA,USA
223,OECOL,1990,3180,Ram,,Oren,NA,NA,NA,NA,USA,NA,USA
224,OECOL,1990,3439,Stuart,L,Pimm,University of Tennessee,NA,NA,NA,USA,NA,USA
225,OECOL,1990,1912,Joseph,A,Travis,Florida State University,NA,NA,NA,USA,NA,USA
226,OECOL,1990,2946,Peter,,Vitousek,NA,NA,NA,NA,USA,NA,USA
227,OECOL,1990,901,Donald,M,Waller,University of Wisconsin-Madison,NA,NA,NA,USA,NA,USA
228,OECOL,1990,1380,Henk,,Wolda,NA,NA,NA,NA,Panama,NA,Panama
229,OECOL,1991,1051,Franz,,Bairlein,NA,NA,NA,NA,Germany,NA,Germany
230,OECOL,1991,1493,Jeremy,J,Burdon,Australian National University,NA,NA,NA,Australia,NA,Australia
231,OECOL,1991,252,Brenda,,Casper,NA,NA,NA,NA,USA,NA,USA
232,OECOL,1991,953,Elvira,,Cuevas,NA,NA,NA,NA,Venezuela,NA,Venezuela
233,OECOL,1991,1302,H,CharlesJ,Godfray,Imperial College at Silwood Park,NA,NA,NA,UK,NA,UK
234,OECOL,1991,480,Carlos,M,Herrera,NA,NA,NA,NA,Spain,NA,Spain
235,OECOL,1991,1756,Jerry,M,Melillo,The Ecosystems Center,NA,NA,NA,USA,NA,USA
236,OECOL,1991,2872,Patrice,A,Morrow,University of Minnesota,NA,NA,NA,USA,NA,USA
237,OECOL,1991,2226,Leslie,,Real,NA,NA,NA,NA,USA,NA,USA
238,OECOL,1991,3701,Victoria,L,Sork,University of Missouri - St. Louis,NA,NA,NA,USA,NA,USA
239,OECOL,1992,1471,Jacques,,Blondel,NA,NA,NA,NA,France,NA,France
240,OECOL,1992,1398,Ilkka,,Hanski,NA,NA,NA,NA,Finland,NA,Finland
241,OECOL,1992,2845,Peter,M,Kareiva,University of Washington,NA,NA,NA,USA,NA,USA
242,OECOL,1992,3944,Tomohiko,,Kikuchi,NA,NA,NA,NA,Japan,NA,Japan
243,OECOL,1992,3159,Russell,K,Monson,University of Colorado-Boulder,NA,NA,NA,USA,NA,USA
244,OECOL,1992,544,Christian,,Otto,NA,NA,NA,NA,Sweden,NA,Sweden
245,OECOL,1992,3490,Staffan,,Ulfstrand,NA,NA,NA,NA,Sweden,NA,Sweden
246,OECOL,1992,600,Christian,H,Wissel,University of Marburg,NA,NA,NA,Germany,NA,Germany
247,OECOL,1993,2306,M,Deane,Bowers,University of Colorado-Boulder,NA,NA,NA,USA,NA,USA
248,OECOL,1993,2785,Phyllis,D,Coley,University of Utah,NA,NA,NA,USA,NA,USA
249,OECOL,1993,789,Donald,B,Miles,Ohio University,NA,NA,NA,USA,NA,USA
250,OECOL,1993,2867,Philip,R,Miles,CSIRO,NA,NA,NA,Australia,NA,Australia
251,OECOL,1993,2521,Mary,Eleanor,Power,University of California - Berkeley,NA,NA,NA,USA,NA,USA
252,OECOL,1993,2569,Maureen,L,Stanton,University of California - Davis,NA,NA,NA,USA,NA,USA
253,OECOL,1993,215,Alan,J,Tessier,Michigan State University,NA,NA,NA,USA,NA,USA
254,OECOL,1994,3716,William,J,Bond,University of Cape Town,NA,NA,NA,South Africa,NA,South Africa
255,OECOL,1994,2338,Michael,J,Crawley,Imperial College at Silwood Park,NA,NA,NA,UK,NA,UK
256,OECOL,1994,3381,Steven,L,Kohler,University of Illinois,NA,NA,NA,USA,NA,USA
257,OECOL,1994,2074,Karsten,,Reise,NA,NA,NA,NA,Germany,NA,Germany
258,OECOL,1994,867,Daniel,,Simberloff,NA,NA,NA,NA,USA,NA,USA
259,OECOL,1994,921,David,H,Wise,University of Kentucky,NA,NA,NA,USA,NA,USA
260,OECOL,1995,1176,Graham,D,Farquhar,Australian National University,NA,NA,NA,Australia,NA,Australia
261,OECOL,1995,2831,Peter,,Hogberg,NA,NA,NA,NA,Sweden,NA,Sweden
262,OECOL,1995,724,David,,Hollinger,NA,NA,NA,NA,USA,NA,USA
263,OECOL,1995,764,David,,Lincoln,NA,NA,NA,NA,USA,NA,USA
264,OECOL,1995,3403,Samuel,J,McNaughton,Syracuse University,NA,NA,NA,USA,NA,USA
265,OECOL,1995,2737,Osvaldo,E,Sala,University of Buenos Aires,NA,NA,NA,Argentina,NA,Argentina
266,OECOL,1995,351,Bernhard,,Schmid,NA,NA,NA,NA,Switzerland,NA,Switzerland
267,OECOL,1996,3532,Todd,E,Dawson,Cornell University,NA,NA,NA,USA,NA,USA
268,OECOL,1996,2057,Knute,J,Nadelhoffer,The Ecosystems Center,NA,NA,NA,USA,NA,USA
269,OECOL,1996,2058,Kenneth,A,Nagy,University of California,NA,NA,NA,USA,NA,USA
270,OECOL,1996,882,Donald,R,Strong,University of California - Davis,NA,NA,NA,USA,NA,USA
271,OECOL,1996,3648,Teja,,Tscharntke,NA,NA,NA,NA,Germany,NA,Germany
272,OECOL,1996,2588,Michael,J,Vanni,Miami University,NA,NA,NA,USA,NA,USA
273,OECOL,1997,2996,Roland,,Brandl,NA,NA,NA,NA,Germany,NA,Germany
274,OECOL,1997,1308,Hermann,,Heilmeier,NA,NA,NA,NA,Germany,NA,Germany
275,OECOL,1997,3371,Sven,,Jonasson,NA,NA,NA,NA,Denmark,NA,Denmark
276,OECOL,1997,3706,Volkmar,,Wolters,NA,NA,NA,NA,Germany,NA,Germany
277,OECOL,1998,1389,Ian,T,Baldwin,Max Planck Institute for Chemical Ecology,NA,NA,NA,Germany,NA,Germany
278,OECOL,1998,2287,Marilyn,C,Ball,Australian National University,NA,NA,NA,Australia,NA,Australia
279,OECOL,1998,2796,Peter,J,Doherty,Australian Institute of Marine Science ,NA,NA,NA,Australia,NA,Australia
280,OECOL,1998,2001,Konrad,,Fiedler,NA,NA,NA,NA,Germany,NA,Germany
281,OECOL,1998,694,Diana,W,Freckman,Colorado State University,NA,NA,NA,USA,NA,USA
282,OECOL,1998,98,Alan,,Hastings,NA,NA,NA,NA,USA,NA,USA
283,OECOL,1998,2176,Lawrence,E,Hurd,Washington and Lee University,NA,NA,NA,USA,NA,USA
284,OECOL,1998,543,Craig,W,Osenberg,University of Florida,NA,NA,NA,USA,NA,USA
285,OECOL,1998,168,Andrea,,Polle,NA,NA,NA,NA,Germany,NA,Germany
286,OECOL,1998,2525,Mary,V,Price,University of California,NA,NA,NA,USA,NA,USA
287,OECOL,1998,1843,Jay,,Rosenheim,NA,NA,NA,NA,USA,NA,USA
288,OECOL,1998,1853,Jose,,Sarukhan,NA,NA,NA,NA,Mexico,NA,Mexico
289,OECOL,1998,3462,Stefan,,Scheu,NA,NA,NA,NA,Germany,NA,Germany
290,OECOL,1998,1867,Jacqui,A,Shykoff, Universite Paris-Sud,NA,NA,NA,France,NA,France
291,OECOL,1998,2096,Ken,,Spitze,NA,NA,NA,NA,USA,NA,USA
292,OECOL,1998,1261,Glenn,,Stewart,NA,NA,NA,NA,Australia,NA,Australia
293,OECOL,1998,2925,Peter,D,Stiling,University of South Florida,NA,NA,NA,USA,NA,USA
294,OECOL,1999,3016,Robin,L,Chazdon,University of Connecticut,NA,NA,NA,USA,NA,USA
295,OECOL,1999,2147,Lawrence,B,Flanagan,University of Lethbridge,NA,NA,NA,Canada,NA,Canada
296,OECOL,1999,3347,Stefan,,Halle,NA,NA,NA,NA,Germany,NA,Germany
297,OECOL,1999,1629,Jack,P,Hayes,University of Nevada,NA,NA,NA,USA,NA,USA
298,OECOL,1999,3762,William,K,Lauenroth,Colorado State University,NA,NA,NA,USA,NA,USA
299,OECOL,1999,3138,Richard,L,Lindroth,University of Wisconsin-Madison,NA,NA,NA,USA,NA,USA
300,OECOL,1999,2462,Marc,S,Mangel,University of California - Santa Cruz,NA,NA,NA,USA,NA,USA
301,OECOL,1999,2501,Markku,,Orell,NA,NA,NA,NA,Finland,NA,Finland
302,OECOL,1999,208,Allan,,Stewart-Oaten,NA,NA,NA,NA,USA,NA,USA
303,OECOL,1999,2606,Mark,,Westoby,NA,NA,NA,NA,Australia,NA,Australia
304,OECOL,1999,923,Dan,,Yakir,NA,NA,NA,NA,Israel,NA,Israel
305,OECOL,2000,1981,Katrin,,Bohning-Gaese,NA,NA,NA,NA,Germany,NA,Germany
306,OECOL,2000,3315,Sebastian,,Diehl,NA,NA,NA,NA,Germany,NA,Germany
307,OECOL,2000,1560,James,J,Elser,Arizona State University,NA,NA,NA,USA,NA,USA
308,OECOL,2000,77,Anders,,Forsman,NA,NA,NA,NA,Sweden,NA,Sweden
309,OECOL,2000,1589,Jean-Michel,,Gaillard,NA,NA,NA,NA,France,NA,France
310,OECOL,2000,2455,Michel,,Loreau,NA,NA,NA,NA,France,NA,France
311,OECOL,2000,1729,John,F,Lussenhop,University of Illinois,NA,NA,NA,USA,NA,USA
312,OECOL,2000,3773,Wolf,M,Mooij,Netherlands Institute of Ecology,NA,NA,NA,Netherlands,NA,Netherlands
313,OECOL,2000,1346,Hendrik,,Poorter,NA,NA,NA,NA,Netherlands,NA,Netherlands
314,OECOL,2000,3209,Rowan,F,Sage,University of Toronto,NA,NA,NA,Canada,NA,Canada
315,OECOL,2001,2329,Mark,A,Chappell,University of California - Riverside,NA,NA,NA,USA,NA,USA
316,OECOL,2001,450,Carol,L,Folt,Dartmouth College,NA,NA,NA,USA,NA,USA
317,OECOL,2001,2385,Monica,A,Geber,Cornell University,NA,NA,NA,USA,NA,USA
318,OECOL,2001,3105,Robert,,Jackson,NA,NA,NA,NA,USA,NA,USA
319,OECOL,2001,307,Beverly,,Law,NA,NA,NA,NA,USA,NA,USA
320,OECOL,2001,3158,Ron,A,Moen,University of Minnesota,NA,NA,NA,USA,NA,USA
321,OECOL,2001,3800,Whendee,,Silver,NA,NA,NA,NA,USA,NA,USA
322,OECOL,2001,2257,Lorne,M,Wolfe,Georgia Southern University,NA,NA,NA,USA,NA,USA
323,OECOL,2002,2632,Nina,,Buchmann,NA,NA,NA,NA,Germany,NA,Germany
324,OECOL,2002,2524,Malcolm,C,Press,University of Sheffield,NA,NA,NA,UK,NA,UK
325,OECOL,2002,2740,Oswald,J,Schmitz,NA,NA,NA,NA,USA,NA,USA
326,OECOL,2003,1485,Judith,L,Bronstein,University of Arizona,NA,NA,NA,USA,NA,USA
327,OECOL,2003,2319,Mercedes,,Bustamante,NA,NA,NA,NA,Brazil,NA,Brazil
328,OECOL,2003,1530,Jim,T,Cronin,Louisiana State University,NA,NA,NA,USA,NA,USA
329,OECOL,2003,2368,Mary,,Firestone,NA,NA,NA,NA,USA,NA,USA
330,OECOL,2003,1591,Jorg,,Ganzhorn,NA,NA,NA,NA,Germany,NA,Germany
331,OECOL,2003,1646,Jef,,Huisman,NA,NA,NA,NA,Netherlands,NA,Netherlands
332,OECOL,2003,782,Diethart,,Matthies,NA,NA,NA,NA,Germany,NA,Germany
333,OECOL,2003,541,Colin,,Orians,NA,NA,NA,NA,USA,NA,USA
334,OECOL,2003,826,David,M,Post,Yale University,NA,NA,NA,USA,NA,USA
335,OECOL,2003,3672,Ulrich,,Sommer,NA,NA,NA,NA,Germany,NA,Germany
336,OECOL,2004,708,Deborah,M,Gordon,Stanford University,NA,NA,NA,USA,NA,USA
337,OECOL,2004,1677,Julia,,Koricheva,NA,NA,NA,NA,Finland,NA,Finland
338,OECOL,2004,3604,Thomas,E,Miller,Florida State University,NA,NA,NA,USA,NA,USA
339,OECOL,2004,363,Bernhard,,Stadler,NA,NA,NA,NA,Germany,NA,Germany
340,OECOL,2004,586,Carol,,Vleck,NA,NA,NA,NA,USA,NA,USA
341,OECOL,2005,9,Amy,T,Austin,University of Buenos Aires,NA,NA,NA,Argentina,NA,Argentina
342,OECOL,2005,3274,Sven,,Bacher,NA,NA,NA,NA,Switzerland,NA,Switzerland
343,OECOL,2005,413,Carla,E,Caceres,University of Illinois at Urbana-Champaign,NA,NA,NA,USA,NA,USA
344,OECOL,2005,3844,Zoe,Green,Cardon,NA,NA,NA,NA,USA,NA,USA
345,OECOL,2005,1585,John,M,Fryxell,University of Guelph,NA,NA,NA,Canada,NA,Canada
346,OECOL,2005,3354,Stephan,,Hattenschwiler,NA,NA,NA,NA,France,NA,France
347,OECOL,2005,125,Alan,K,Knapp,Colorado State University,NA,NA,NA,USA,NA,USA
348,OECOL,2005,995,Elizabeth,,Marschall,NA,NA,NA,NA,USA,NA,USA
349,OECOL,2005,520,Carlos,,MartinezDelRio,NA,NA,NA,NA,USA,NA,USA
350,OECOL,2005,3785,William,J,Resetarits,Old Dominion University ,NA,NA,NA,USA,NA,USA
351,OECOL,2005,3455,Scott,K,Robinson,University of Florida,NA,NA,NA,USA,NA,USA
352,OECOL,2005,1421,Ingolf,,Steffan-Dewenter,NA,NA,NA,NA,Germany,NA,Germany
353,OECOL,2006,2279,Martin,J,Attrill,Plymouth University,NA,NA,NA,UK,NA,UK
354,OECOL,2006,1284,Hormoz,,BassiriRad,NA,NA,NA,NA,USA,NA,USA
355,OECOL,2006,2783,Peter,J,Clarke,University of New England,NA,NA,NA,Australia,NA,Australia
356,OECOL,2006,3567,Thomas,S,Hoffmeister,University of Bremen,NA,NA,NA,Germany,NA,Germany
357,OECOL,2006,2432,Michael,,Keough,NA,NA,NA,NA,Australia,NA,Australia
358,OECOL,2006,1107,Frederick,C,Meinzer,Oregon State University,NA,NA,NA,USA,NA,USA
359,OECOL,2006,1828,John,D,Reeve,Southern Illinois University,NA,NA,NA,USA,NA,USA
360,OECOL,2006,219,Anthony,J,Underwood,University of Sydney,NA,NA,NA,Australia,NA,Australia
361,OECOL,2006,1136,Fernando,,Valladares,NA,NA,NA,NA,Spain,NA,Spain
362,OECOL,2006,378,Blair,O,Wolf,University of New Mexico,NA,NA,NA,USA,NA,USA
363,OECOL,2006,1382,Hannu,,Ylonen,NA,NA,NA,NA,Finland,NA,Finland
364,OECOL,2007,956,Evan,H,DeLucia,University of Illinois at Urbana-Champaign,NA,NA,NA,USA,NA,USA
365,OECOL,2007,88,Andrew,,Gonzalez,NA,NA,NA,NA,Canada,NA,Canada
366,OECOL,2007,720,Dag,O,Hessen,University of Oslo,NA,NA,NA,Norway,NA,Norway
367,OECOL,2007,2015,Kouki,,Hikosaka,NA,NA,NA,NA,Japan,NA,Japan
368,OECOL,2007,3116,Richard,,Karban,NA,NA,NA,NA,USA,NA,USA
369,OECOL,2007,1662,Jason,P,Kaye,Pennsylvania State University,NA,NA,NA,USA,NA,USA
370,OECOL,2007,1663,Jon,E,Keeley,USGS Western Ecological Research Center,NA,NA,NA,USA,NA,USA
371,OECOL,2007,1231,Guy,F,Midgley,University of Cape Town,NA,NA,NA,South Africa,NA,South Africa
372,OECOL,2007,2905,Peter,B,Reich,University of Minnesota,NA,NA,NA,USA,NA,USA
373,OECOL,2007,2687,Nathan,J,Sanders,University of Tennessee,NA,NA,NA,USA,NA,USA
374,OECOL,2007,1129,Florian,P,Schiestl,University of Zurich,NA,NA,NA,Switzerland,NA,Switzerland
375,OECOL,2007,1870,John,A,Silander,University of Connecticut,NA,NA,NA,USA,NA,USA
376,OECOL,2007,1374,Hakan,,Wallander,NA,NA,NA,NA,Sweden,NA,Sweden
377,OECOL,2008,2971,Ross,A,Alford,James Cook University,NA,NA,NA,Australia,NA,Australia
378,OECOL,2008,2761,Peter,B,Banks,University of Sydney,NA,NA,NA,Australia,NA,Australia
379,OECOL,2008,418,Christina,M,Caruso,University of Guelph,NA,NA,NA,Canada,NA,Canada
380,OECOL,2008,3302,Scott,L,Collins,University of New Mexico,NA,NA,NA,USA,NA,USA
381,OECOL,2008,1518,Jeffrey,K,Conner,Michigan State University,NA,NA,NA,USA,NA,USA
382,OECOL,2008,262,Barbara,J,Downes,University of Melbourne,NA,NA,NA,Australia,NA,Australia
383,OECOL,2008,2376,Miguel,,Franco,NA,NA,NA,NA,UK,NA,UK
384,OECOL,2008,90,Allan,TG,Green,NA,NA,NA,NA,New Zealand,NA,New Zealand
385,OECOL,2008,3915,Katherine,L,Gross,Michigan State University,NA,NA,NA,USA,NA,USA
386,OECOL,2008,3104,Rebecca,E,Irwin,Dartmouth College,NA,NA,NA,USA,NA,USA
387,OECOL,2008,3857,Christopher,N,Johnson,James Cook University,NA,NA,NA,Australia,NA,Australia
388,OECOL,2008,985,Elisabeth,KV,Kalko,NA,NA,NA,NA,Germany,NA,Germany
389,OECOL,2008,1326,Herwig,,Leirs,NA,NA,NA,NA,Belgium,NA,Belgium
390,OECOL,2008,2881,Pascal,A,Niklaus,University of Zurich,NA,NA,NA,Switzerland,NA,Switzerland
391,OECOL,2008,3871,Debra,PC,Peters,New Mexico State University,NA,NA,NA,USA,NA,USA
392,OECOL,2008,1822,Jacek,,Radwan,NA,NA,NA,NA,Poland,NA,Poland
393,OECOL,2008,1865,Jeffrey,S,Shima,Victoria University of Wellington,NA,NA,NA,New Zealand,NA,New Zealand
394,OECOL,2008,1362,Heli,,Siitari,NA,NA,NA,NA,Finland,NA,Finland
395,OECOL,2008,2566,Melinda,D,Smith,Yale University,NA,NA,NA,USA,NA,USA
396,OECOL,2008,1897,Janne,,Sundell,NA,NA,NA,NA,Finland,NA,Finland
397,OECOL,2008,1263,Geoffrey,C,Trussell,Northeastern University ,NA,NA,NA,USA,NA,USA
398,OECOL,2009,243,Brian,,Beckage,NA,NA,NA,NA,USA,NA,USA
399,OECOL,2009,99,Andrew,,Hector,NA,NA,NA,NA,Switzerland,NA,Switzerland
400,OECOL,2009,3370,Steven,D,Johnson,University of KwaZulu-Natal ,NA,NA,NA,South Africa,NA,South Africa
401,OECOL,2009,1661,Jeffrey,D,Karron,University of Wisconsin-Madison,NA,NA,NA,USA,NA,USA
402,OECOL,2009,2504,Meelis,,Partel,NA,NA,NA,NA,Estonia,NA,Estonia
403,OECOL,2009,830,David,A,Pyke,USGS Forest and Rangeland Ecosystem Science Center,NA,NA,NA,USA,NA,USA
404,OECOL,2009,3636,Timothy,,Seastedt,NA,NA,NA,NA,USA,NA,USA
405,OECOL,2009,3236,Raoul,,VanDamme,NA,NA,NA,NA,Belgium,NA,Belgium
406,OECOL,2009,231,Alice,A,Winn,Florida State University,NA,NA,NA,USA,NA,USA
407,OECOL,2010,1148,Gerardo,,Avalos,NA,NA,NA,NA,Costa Rica,NA,Costa Rica
408,OECOL,2010,2358,Mark,C,Emmerson,University College Cork,NA,NA,NA,Ireland,NA,Ireland
409,OECOL,2010,2716,Oyvind,,Fiksen,NA,NA,NA,NA,Norway,NA,Norway
410,OECOL,2010,273,Bryan,L,Foster,University of Kansas,NA,NA,NA,USA,NA,USA
411,OECOL,2010,3083,Robert,O,Hall,University of Wyoming,NA,NA,NA,USA,NA,USA
412,OECOL,2010,1404,Ilpo,,Kojola,NA,NA,NA,NA,Finland,NA,Finland
413,OECOL,2010,2851,Pawel,,Koteja,NA,NA,NA,NA,Poland,NA,Poland
414,OECOL,2010,992,Esa,,Lehikoinen,NA,NA,NA,NA,Finland,NA,Finland
415,OECOL,2010,2460,Michael,,Madritch,NA,NA,NA,NA,USA,NA,USA
416,OECOL,2010,2730,Ola,,Olsson,NA,NA,NA,NA,Sweden,NA,Sweden
417,OECOL,2010,1866,Jonathan,,Shurin,NA,NA,NA,NA,Canada,NA,Canada
418,OECOL,2010,1904,Joshua,J,Tewksbury,University of Washington,NA,NA,NA,USA,NA,USA
419,OECOL,2011,1434,Jon,,Agren,NA,NA,NA,NA,Sweden,NA,Sweden
420,OECOL,2011,2124,Leon,,Barmuta,NA,NA,NA,NA,Australia,NA,Australia
421,OECOL,2011,3723,Walter,,Carson,NA,NA,NA,NA,USA,NA,USA
422,OECOL,2011,1502,Jerome,,Casas,NA,NA,NA,NA,France,NA,France
423,OECOL,2011,1174,Goran,,Ericsson,NA,NA,NA,NA,Sweden,NA,Sweden
424,OECOL,2011,2003,Klaus,,Fischer,NA,NA,NA,NA,Germany,NA,Germany
425,OECOL,2011,459,Catherine,,Gehring,NA,NA,NA,NA,USA,NA,USA
426,OECOL,2011,2858,Philip,J,Lester,Victoria University of Wellington,NA,NA,NA,New Zealand,NA,New Zealand
427,OECOL,2011,993,Elena,,Litchman,NA,NA,NA,NA,USA,NA,USA
428,OECOL,2011,779,David,J,Marcogliese,St. Lawrence Centre,NA,NA,NA,Canada,NA,Canada
429,OECOL,2011,1336,Helene,,Marsh,NA,NA,NA,NA,Australia,NA,Australia
430,OECOL,2011,3404,Scott,Robert,McWilliams,University of Rhode Island,NA,NA,NA,USA,NA,USA
431,OECOL,2011,534,Caroline,,Muller,NA,NA,NA,NA,Germany,NA,Germany
432,OECOL,2011,2892,Pedro,,Peres-Neto,NA,NA,NA,NA,Canada,NA,Canada
433,OECOL,2011,2222,Louis,F,Pitelka,NA,NA,NA,NA,USA,NA,USA
434,OECOL,2011,1348,Hannu,,Poysa,NA,NA,NA,NA,Finland,NA,Finland
435,OECOL,2011,2239,Lin,,Schwarzkopf,NA,NA,NA,NA,Australia,NA,Australia
436,OECOL,2011,3466,Susan,,Schwinning,NA,NA,NA,NA,USA,NA,USA
437,OECOL,2011,1917,Jason,M,Tylianakis,University of Canterbury,NA,NA,NA,New Zealand,NA,New Zealand
438,OECOL,2011,592,Christopher,J,Whelan,University of Illinois,NA,NA,NA,USA,NA,USA
439,OECOL,2011,599,Christian,,Wirth,NA,NA,NA,NA,Germany,NA,Germany
440,OECOL,2012,3278,Stuart,,Bearhop,NA,NA,NA,NA,UK,NA,UK
441,OECOL,2012,1465,James,,Bever,NA,NA,NA,NA,USA,NA,USA
442,OECOL,2012,959,Elizabeth,,Elle,NA,NA,NA,NA,USA,NA,USA
443,OECOL,2012,2158,Laura,,Gough,NA,NA,NA,NA,USA,NA,USA
444,OECOL,2012,1200,George,,Heimpel,NA,NA,NA,NA,USA,NA,USA
445,OECOL,2012,1400,Ines,,Ibanez,NA,NA,NA,NA,USA,NA,USA
446,OECOL,2012,1402,Indiris,,K,NA,NA,NA,NA,Latvia,NA,Latvia
447,OECOL,2012,504,Craig,A,Layman,NA,NA,NA,NA,USA,NA,USA
448,OECOL,2012,1705,Jean-Francois,,LeGalliard,NA,NA,NA,NA,France,NA,France
449,OECOL,2012,2447,Manuel,,Lerdau,NA,NA,NA,NA,USA,NA,USA
450,OECOL,2012,1713,Jeremy,,Lichstein,NA,NA,NA,NA,USA,NA,USA
451,OECOL,2012,1714,John,T,Lill,NA,NA,NA,NA,USA,NA,USA
452,OECOL,2012,2727,Oliver,P,Love,University of Windsor,NA,NA,NA,Canada,NA,Canada
453,OECOL,2012,3669,Ulo,,Niinemets,NA,NA,NA,NA,Estonia,NA,Estonia
454,OECOL,2012,2887,Peggy,,Ostrom,NA,NA,NA,NA,USA,NA,USA
455,OECOL,2012,3432,Scott,D,Peacor,Michigan State University,NA,NA,NA,USA,NA,USA
456,OECOL,2012,814,David,R,Peart,Dartmouth College,NA,NA,NA,USA,NA,USA
457,OECOL,2012,1026,Evan,,Siemann,NA,NA,NA,NA,USA,NA,USA
458,OECOL,2012,1889,John,,Stark,NA,NA,NA,NA,USA,NA,USA
459,OECOL,2012,3662,Truman,P,Young,University of California - Davis,NA,NA,NA,USA,NA,USA
460,OECOL,2013,2988,Riccardo,,Bommarco,NA,NA,NA,NA,Sweden,NA,Sweden
461,OECOL,2013,1405,Indrikis,,Krams,NA,NA,NA,NA,Latvia,NA,Latvia
462,OECOL,2013,3587,Toni,,Laaksonen,NA,NA,NA,NA,Finland,NA,Finland
463,OECOL,2013,1691,Joanna,E,Lambert,University of Colorado-Boulder,NA,NA,NA,USA,NA,USA
464,OECOL,2013,134,Anssi,JT,Laurila,NA,NA,NA,NA,Sweden,NA,Sweden
465,OECOL,2013,172,Andreas,,Prinzing,NA,NA,NA,NA,France,NA,France
466,OECOL,2013,3789,W,Douglas,Robinson,NA,NA,NA,NA,USA,NA,USA
467,OECOL,2013,3484,Steve,,Swearer,NA,NA,NA,NA,Australia,NA,Australia
468,OECOL,2013,587,Christian,,Voigt,NA,NA,NA,NA,Germany,NA,Germany
469,OECOL,2013,1938,Joy,K,Ward,University of Kansas,NA,NA,NA,USA,NA,USA
470,OECOL,2014,1441,Juan,,Armesto,NA,NA,NA,NA,Chile,NA,Chile
471,OECOL,2014,389,Carlos,L,Ballare,NA,NA,NA,NA,Argentina,NA,Argentina
472,OECOL,2014,633,Dave,,Bowling,NA,NA,NA,NA,USA,NA,USA
473,OECOL,2014,3040,Raphael,,Didham,NA,NA,NA,NA,UK,NA,UK
