"JOURNAL","YEAR","VOLUME","ISSUE","editor_id","FIRST_NAME","MIDDLE_NAME","LAST_NAME","TITLE","CATEGORY","CATEGORY.x","INST","OLD_INST","INST.2","UNIT","CITY","STATE","COUNTRY","COUNTRY_Prior_Class","geo.code","geo.code_Prior_Class","NOTES","GENDER","X"
"AJB",2014,101,1,"2847","Paul",NA,"Kenrick","AE","SE",NA,"",NA,NA,"",NA,NA,"",NA,"GBR",NA,NA,NA,""
"AJB",2006,93,1,"750","Deborah",NA,"Kohn","AE","SE",NA,"Royal Botanic Garden Edinburgh",NA,NA,NA,NA,NA,"United Kingdom",NA,"GBR",NA,NA,NA,NA
"AJB",2007,94,1,"750","Deborah",NA,"Kohn","AE","SE",NA,"Royal Botanic Garden Edinburgh",NA,NA,NA,NA,NA,"United Kingdom",NA,"GBR",NA,NA,NA,NA
"AJB",2008,95,1,"750","Deborah",NA,"Kohn","AE","SE",NA,"Royal Botanic Garden Edinburgh",NA,NA,NA,NA,NA,"United Kingdom",NA,"GBR",NA,NA,NA,NA
"AJB",2009,96,1,"750","Deborah",NA,"Kohn","AE","SE",NA,"Royal Botanic Garden Edinburgh",NA,NA,NA,NA,NA,"United Kingdom",NA,"GBR",NA,NA,NA,NA
"AJB",2010,97,1,"750","Deborah",NA,"Kohn","AE","SE",NA,"Royal Botanic Garden Edinburgh",NA,NA,NA,NA,NA,"United Kingdom",NA,"GBR",NA,NA,NA,NA
"AJB",2011,98,1,"750","Deborah",NA,"Kohn","AE","SE",NA,"Royal Botanic Garden Edinburgh",NA,NA,NA,NA,NA,"United Kingdom",NA,"GBR",NA,NA,NA,NA
"AJB",2012,99,1,"750","Deborah",NA,"Kohn","AE","SE",NA,"Royal Botanic Garden Edinburgh",NA,NA,NA,NA,NA,"United Kingdom",NA,"GBR",NA,NA,NA,NA
"AJB",2013,100,1,"750","Deborah",NA,"Kohn","AE","SE",NA,"Royal Botanic Garden Edinburgh",NA,NA,NA,NA,NA,"United Kingdom",NA,"GBR",NA,NA,NA,NA
"AJB",2014,101,1,"750","Deborah",NA,"Kohn","AE","SE",NA,"Royal Botanic Garden Edinburgh",NA,NA,NA,NA,NA,"United Kingdom",NA,"GBR",NA,NA,NA,NA
"AJB",2005,92,1,"1694","Jane",NA,"Langdale","AE","SE",NA,"University of Oxford",NA,NA,NA,NA,NA,"United Kingdom",NA,"GBR",NA,NA,NA,NA
"AJB",2006,93,1,"1694","Jane",NA,"Langdale","AE","SE",NA,"University of Oxford",NA,NA,NA,NA,NA,"United Kingdom",NA,"GBR",NA,NA,NA,NA
"AJB",2007,94,1,"1694","Jane",NA,"Langdale","AE","SE",NA,"University of Oxford",NA,NA,NA,NA,NA,"United Kingdom",NA,"GBR",NA,NA,NA,NA
"AJB",2008,95,1,"1694","Jane",NA,"Langdale","AE","SE",NA,"University of Oxford",NA,NA,NA,NA,NA,"United Kingdom",NA,"GBR",NA,NA,NA,NA
"AJB",2009,96,1,"1694","Jane",NA,"Langdale","AE","SE",NA,"University of Oxford",NA,NA,NA,NA,NA,"United Kingdom",NA,"GBR",NA,NA,NA,NA
"AJB",2010,97,1,"1694","Jane",NA,"Langdale","AE","SE",NA,"University of Oxford",NA,NA,NA,NA,NA,"United Kingdom",NA,"GBR",NA,NA,NA,NA
"AJB",2011,98,1,"1694","Jane",NA,"Langdale","AE","SE",NA,"University of Oxford",NA,NA,NA,NA,NA,"United Kingdom",NA,"GBR",NA,NA,NA,NA
"AJB",2012,99,1,"1694","Jane",NA,"Langdale","AE","SE",NA,"University of Oxford",NA,NA,NA,NA,NA,"United Kingdom",NA,"GBR",NA,NA,NA,NA
"AJB",2013,100,1,"1694","Jane",NA,"Langdale","AE","SE",NA,"University of Oxford",NA,NA,NA,NA,NA,"United Kingdom",NA,"GBR",NA,NA,NA,NA
"AJB",2014,101,1,"1694","Jane",NA,"Langdale","AE","SE",NA,"University of Oxford",NA,NA,NA,NA,NA,"United Kingdom",NA,"GBR",NA,NA,NA,NA
"AJB",1995,82,1,"1749","James",NA,"Mauseth","AE","SE",NA,"University of Texas Austin",NA,NA,"",NA,NA,"USA",NA,"USA",NA,NA,NA,NA
"AJB",1996,83,1,"1749","James",NA,"Mauseth","AE","SE",NA,"University of Texas Austin",NA,NA,"",NA,NA,"USA",NA,"USA",NA,NA,NA,NA
"AJB",1997,84,1,"1749","James",NA,"Mauseth","AE","SE",NA,"University of Texas Austin",NA,NA,"",NA,NA,"USA",NA,"USA",NA,NA,NA,NA
"AJB",1998,85,1,"1749","James",NA,"Mauseth","AE","SE",NA,"University of Texas Austin",NA,NA,"",NA,NA,"USA",NA,"USA",NA,NA,NA,NA
"AJB",1999,86,1,"1749","James",NA,"Mauseth","AE","SE",NA,"University of Texas Austin",NA,NA,"",NA,NA,"USA",NA,"USA",NA,NA,NA,NA
"AJB",2000,87,1,"1749","James",NA,"Mauseth","AE","SE",NA,"University of Texas Austin",NA,NA,"",NA,NA,"USA",NA,"USA",NA,NA,NA,NA
"AJB",2001,88,1,"1749","James",NA,"Mauseth","AE","SE",NA,"University of Texas Austin",NA,NA,"",NA,NA,"USA",NA,"USA",NA,NA,NA,NA
"AJB",2002,89,1,"1749","James",NA,"Mauseth","AE","SE",NA,"University of Texas Austin",NA,NA,"",NA,NA,"USA",NA,"USA",NA,NA,NA,NA
"AJB",2006,93,1,"3200","Robert","A","Raguso","AE","SE",NA,"University of South Carolina",NA,NA,NA,NA,NA,"USA",NA,"USA",NA,NA,NA,NA
"AJB",2007,94,1,"3200","Robert","A","Raguso","AE","SE",NA,"University of South Carolina",NA,NA,NA,NA,NA,"USA",NA,"USA",NA,NA,NA,NA
"AJB",2008,95,1,"3200","Robert","A","Raguso","AE","SE",NA,"University of South Carolina",NA,NA,NA,NA,NA,"USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2010,102,1,"1","Ardeshir",NA,"Adeli","SE","SE",NA,"US Department of Agriculture",NA,NA,"ARS Genetics and Precision Agriculture Research Unit","Mississippi State","Mississippi","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2011,103,1,"1","Ardeshir",NA,"Adeli","SE","SE",NA,"US Department of Agriculture",NA,NA,"ARS Genetics and Precision Agriculture Research Unit","Mississippi State","Mississippi","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2012,104,1,"1","Ardeshir",NA,"Adeli","SE","SE",NA,"US Department of Agriculture",NA,NA,"ARS Genetics and Precision Agriculture Research Unit","Mississippi State","Mississippi","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2014,106,1,"1","Ardeshir",NA,"Adeli","AE","SE",NA,"US Department of Agriculture",NA,NA,"ARS Genetics and Precision Agriculture Research Unit","Mississippi State","Mississippi","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2009,101,1,"12","Allen",NA,"Barker","SE","SE",NA,"University of Massachusetts Amherst",NA,NA,"","Amherst","Massachusetts","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2010,102,1,"12","Allen",NA,"Barker","SE","SE",NA,"University of Massachusetts Amherst",NA,NA,"","Amherst","Massachusetts","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2011,103,1,"12","Allen",NA,"Barker","SE","SE",NA,"University of Massachusetts Amherst",NA,NA,"","Amherst","Massachusetts","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2012,104,1,"12","Allen",NA,"Barker","SE","SE",NA,"University of Massachusetts Amherst",NA,NA,"","Amherst","Massachusetts","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",1989,81,1,"13","Armand",NA,"Bauer","SE","SE",NA,"US Department of Agriculture",NA,NA,"ARS Northern Great Plain","Mandan","North Dakota","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",1990,82,1,"13","Armand",NA,"Bauer","SE","SE",NA,"US Department of Agriculture",NA,NA,"ARS Northern Great Plain","Mandan","North Dakota","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",1992,84,1,"19","Alfred",NA,"Blackmer","SE","SE",NA,"Iowa State University",NA,NA,NA,"Ames","Iowa","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",1995,87,1,"19","Alfred",NA,"Blackmer","SE","SE",NA,"Iowa State University",NA,NA,NA,"Ames","Iowa","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",1997,89,1,"21","Alan",NA,"Blaylock","SE","SE",NA,"Agrium Advanced Technologies",NA,NA,NA,"Loveland","Colorado","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2000,92,1,"21","Alan",NA,"Blaylock","SE","SE",NA,"Agrium Advanced Technologies",NA,NA,NA,"Loveland","Colorado","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2008,100,1,"22","Arvid",NA,"Boe","SE","SE",NA,"South Dakota State University",NA,NA,"Plant Sciences Department","Brookings","South Dakota","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2009,101,1,"22","Arvid",NA,"Boe","SE","SE",NA,"South Dakota State University",NA,NA,"Plant Sciences Department","Brookings","South Dakota","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2010,102,1,"22","Arvid",NA,"Boe","SE","SE",NA,"South Dakota State University",NA,NA,"Plant Sciences Department","Brookings","South Dakota","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2011,103,1,"22","Arvid",NA,"Boe","SE","SE",NA,"South Dakota State University",NA,NA,"Plant Sciences Department","Brookings","South Dakota","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",1996,88,1,"25","A","Douglas","Brede","SE","SE",NA,"Jacklin Seed",NA,NA,NA,"Veradale","Washington","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",1999,91,1,"25","A","Douglas","Brede","SE","SE",NA,"Jacklin Seed",NA,NA,NA,"Veradale","Washington","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2013,105,1,"37","Amitava",NA,"Chatterjee","SE","SE",NA,"North Dakota State University",NA,NA,"Department of Soil Science","Fargo","North Dakota","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2014,106,1,"37","Amitava",NA,"Chatterjee","AE","SE",NA,"North Dakota State University",NA,NA,"Department of Soil Science","Fargo","North Dakota","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2008,100,1,"60","Alan",NA,"Dyer","SE","SE",NA,"Montana State University",NA,NA,NA,"Bozeman","Montana","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2009,101,1,"60","Alan",NA,"Dyer","SE","SE",NA,"Montana State University",NA,NA,NA,"Bozeman","Montana","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2010,102,1,"60","Alan",NA,"Dyer","SE","SE",NA,"Montana State University",NA,NA,NA,"Bozeman","Montana","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2011,103,1,"60","Alan",NA,"Dyer","SE","SE",NA,"Montana State University",NA,NA,NA,"Bozeman","Montana","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",1989,81,1,"61","Allan",NA,"Eaglesham","SE","SE",NA,"Cornell University",NA,NA,NA,"Ithaca","New York","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",1985,77,1,"61","Allan","R","Eaglesham","Associate.Editor","SE",NA,"Cornell University",NA,NA,"Boyce Thompson Institute","Ithaca","New York","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",1986,78,1,"61","Allan","R","Eaglesham","Associate.Editor","SE",NA,"Cornell University",NA,NA,"Boyce Thompson Institute","Ithaca","New York","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2012,104,1,"82","Ali",NA,"Gazanchian","SE","SE",NA,"Khorasan Agricultural and Natural Resources Res. Ctr",NA,NA,"Agircultural & Natural Resources, Genetic & Physio","Mashhad","Razavi Khorasan","Iran",NA,"IRN",NA,NA,NA,NA
"AGRONOMY",2013,105,1,"82","Ali",NA,"Gazanchian","SE","SE",NA,"Khorasan Agricultural and Natural Resources Res. Ctr",NA,NA,"Agircultural & Natural Resources, Genetic & Physio","Mashhad","Razavi Khorasan","Iran",NA,"IRN",NA,NA,NA,NA
"AGRONOMY",2014,106,1,"82","Ali",NA,"Gazanchian","AE","SE",NA,"Khorasan Agricultural and Natural Resources Res. Ctr",NA,NA,"Agircultural & Natural Resources, Genetic & Physio","Mashhad","Razavi Khorasan","Iran",NA,"IRN",NA,NA,NA,NA
"AGRONOMY",2005,97,1,"86","Anatoly",NA,"Gitelson","SE","SE",NA,"University of Nebraska Lincoln",NA,NA,"","Lincoln","Nebraska","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2006,98,1,"86","Anatoly",NA,"Gitelson","SE","SE",NA,"University of Nebraska Lincoln",NA,NA,"","Lincoln","Nebraska","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2007,99,1,"86","Anatoly",NA,"Gitelson","SE","SE",NA,"University of Nebraska Lincoln",NA,NA,"","Lincoln","Nebraska","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2008,100,1,"92","Aaron",NA,"Hager","SE","SE",NA,"University of Illinois Urbana Champaign",NA,NA,"","Urban","Illinois","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2009,101,1,"92","Aaron",NA,"Hager","SE","SE",NA,"University of Illinois Urbana Champaign",NA,NA,"","Urban","Illinois","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2010,102,1,"92","Aaron",NA,"Hager","SE","SE",NA,"University of Illinois Urbana Champaign",NA,NA,"","Urban","Illinois","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2011,103,1,"92","Aaron",NA,"Hager","SE","SE",NA,"University of Illinois Urbana Champaign",NA,NA,"","Urban","Illinois","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",1985,77,1,"95","Ardell","D","Halvorson","Associate.Editor","SE",NA,"US Department of Agriculture",NA,NA,"ARS","Ft. Collins","Colorado","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",1986,78,1,"95","Ardell","D","Halvorson","Associate.Editor","SE",NA,"US Department of Agriculture",NA,NA,"ARS","Ft. Collins","Colorado","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",1988,80,1,"95","Ardell",NA,"Halvorson","SE","SE",NA,"US Department of Agriculture",NA,NA,"ARS","Ft. Collins","Colorado","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2004,96,1,"128","Alexandra",NA,"Kravchenko","SE","SE",NA,"Michigan State University",NA,NA,"Department of Crop & Soil Sciences","East Lansing","Michigan","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2005,97,1,"128","Alexandra",NA,"Kravchenko","SE","SE",NA,"Michigan State University",NA,NA,"Department of Crop & Soil Sciences","East Lansing","Michigan","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2006,98,1,"128","Alexandra",NA,"Kravchenko","SE","SE",NA,"Michigan State University",NA,NA,"Department of Crop & Soil Sciences","East Lansing","Michigan","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2007,99,1,"128","Alexandra",NA,"Kravchenko","SE","SE",NA,"Michigan State University",NA,NA,"Department of Crop & Soil Sciences","East Lansing","Michigan","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2008,100,1,"128","Alexandra",NA,"Kravchenko","AE","AE",NA,"Michigan State University",NA,NA,"Department of Crop & Soil Sciences","East Lansing","Michigan","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2009,101,1,"128","Alexandra",NA,"Kravchenko","AE","AE",NA,"Michigan State University",NA,NA,"Department of Crop & Soil Sciences","East Lansing","Michigan","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2010,102,1,"128","Alexandra",NA,"Kravchenko","AE","AE",NA,"Michigan State University",NA,NA,"Department of Crop & Soil Sciences","East Lansing","Michigan","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2008,100,1,"132","Alfons",NA,"Lansink","SE","SE",NA,"",NA,NA,"","Wageningen","Wageningen","",NA,"NLD",NA,NA,NA,""
"AGRONOMY",2009,101,1,"132","Alfons",NA,"Lansink","SE","SE",NA,"",NA,NA,"","Wageningen","Wageningen","",NA,"NLD",NA,NA,NA,""
"AGRONOMY",2010,102,1,"132","Alfons",NA,"Lansink","SE","SE",NA,"",NA,NA,"","Wageningen","Wageningen","",NA,"NLD",NA,NA,NA,""
"AGRONOMY",2011,103,1,"132","Alfons",NA,"Lansink","SE","SE",NA,"",NA,NA,"","Wageningen","Wageningen","",NA,"NLD",NA,NA,NA,""
"AGRONOMY",2008,100,1,"137","Anastasios",NA,"Lithourgidis","SE","SE",NA,"University of Thessaloniki",NA,NA,"Farm of Aristotle","Thermi","Thermi","Greece",NA,"GRC",NA,NA,NA,NA
"AGRONOMY",2009,101,1,"137","Anastasios",NA,"Lithourgidis","SE","SE",NA,"University of Thessaloniki",NA,NA,"Farm of Aristotle","Thermi","Thermi","Greece",NA,"GRC",NA,NA,NA,NA
"AGRONOMY",2010,102,1,"137","Anastasios",NA,"Lithourgidis","SE","SE",NA,"University of Thessaloniki",NA,NA,"Farm of Aristotle","Thermi","Thermi","Greece",NA,"GRC",NA,NA,NA,NA
"AGRONOMY",2011,103,1,"137","Anastasios",NA,"Lithourgidis","SE","SE",NA,"University of Thessaloniki",NA,NA,"Farm of Aristotle","Thermi","Thermi","Greece",NA,"GRC",NA,NA,NA,NA
"AGRONOMY",2014,106,1,"140","Andrea","L","Maas","AE","SE",NA,"Monsanto",NA,NA,NA,"Chesterfield","Missouri","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2008,100,1,"140","Andrea",NA,"Maas","SE","SE",NA,"Monsanto",NA,NA,NA,"Chesterfield","Missouri","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2009,101,1,"140","Andrea",NA,"Maas","SE","SE",NA,"Monsanto",NA,NA,NA,"Chesterfield","Missouri","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2010,102,1,"140","Andrea",NA,"Maas","SE","SE",NA,"Monsanto",NA,NA,NA,"Chesterfield","Missouri","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2011,103,1,"140","Andrea",NA,"Maas","SE","SE",NA,"Monsanto",NA,NA,NA,"Chesterfield","Missouri","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2012,104,1,"140","Andrea",NA,"Maas","SE","SE",NA,"Monsanto",NA,NA,NA,"Chesterfield","Missouri","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2013,105,1,"140","Andrea",NA,"Maas","SE","SE",NA,"Monsanto",NA,NA,NA,"Chesterfield","Missouri","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2002,94,1,"144","Antonio",NA,"Mallarino","SE","SE",NA,"Iowa State University",NA,NA,"Department of Agronomy","Ames","Iowa","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2005,97,1,"144","Antonio",NA,"Mallarino","SE","SE",NA,"Iowa State University",NA,NA,"Department of Agronomy","Ames","Iowa","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2006,98,1,"165","Alexander",NA,"Pavlista","SE","SE",NA,"University of Nebraska Lincoln",NA,NA,"","Scottsbluff","Nebraska","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2007,99,1,"165","Alexander",NA,"Pavlista","SE","SE",NA,"University of Nebraska Lincoln",NA,NA,"","Scottsbluff","Nebraska","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2008,100,1,"165","Alexander",NA,"Pavlista","SE","SE",NA,"University of Nebraska Lincoln",NA,NA,"","Scottsbluff","Nebraska","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2009,101,1,"165","Alexander",NA,"Pavlista","SE","SE",NA,"University of Nebraska Lincoln",NA,NA,"","Scottsbluff","Nebraska","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2010,102,1,"165","Alexander",NA,"Pavlista","SE","SE",NA,"University of Nebraska Lincoln",NA,NA,"","Scottsbluff","Nebraska","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2011,103,1,"165","Alexander",NA,"Pavlista","SE","SE",NA,"University of Nebraska Lincoln",NA,NA,"","Scottsbluff","Nebraska","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2013,105,1,"171","Andrew",NA,"Price","SE","SE",NA,"US Department of Agriculture",NA,NA,"ARS Nat'l Soil Dynamic Lab","Auburn","Alabama","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2014,106,1,"171","Andrew",NA,"Price","AE","SE",NA,"US Department of Agriculture",NA,NA,"ARS Nat'l Soil Dynamic Lab","Auburn","Alabama","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2008,100,1,"176","Ashween",NA,"Ram","SE","SE",NA,"South Pacific Fertilizers Ltd.",NA,NA,NA,"Lautoka","Lautoka","Fiji",NA,"FJI",NA,NA,NA,NA
"AGRONOMY",2009,101,1,"176","Ashween",NA,"Ram","SE","SE",NA,"South Pacific Fertilizers Ltd.",NA,NA,NA,"Lautoka","Lautoka","Fiji",NA,"FJI",NA,NA,NA,NA
"AGRONOMY",2010,102,1,"176","Ashween",NA,"Ram","SE","SE",NA,"South Pacific Fertilizers Ltd.",NA,NA,NA,"Lautoka","Lautoka","Fiji",NA,"FJI",NA,NA,NA,NA
"AGRONOMY",2011,103,1,"176","Ashween",NA,"Ram","SE","SE",NA,"South Pacific Fertilizers Ltd.",NA,NA,NA,"Lautoka","Lautoka","Fiji",NA,"FJI",NA,NA,NA,NA
"AGRONOMY",2008,100,1,"179","A","Lane","Rayburn","SE","SE",NA,"University of Illinois Urbana Champaign",NA,NA,"","Urban","Illinois","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2009,101,1,"179","A","Lane","Rayburn","SE","SE",NA,"University of Illinois Urbana Champaign",NA,NA,"","Urban","Illinois","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2010,102,1,"179","A","Lane","Rayburn","SE","SE",NA,"University of Illinois Urbana Champaign",NA,NA,"","Urban","Illinois","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2002,94,1,"190","Alan",NA,"Schlegel","SE","SE",NA,"Kansas State University",NA,NA,"","Tribune","Kansas","",NA,"USA",NA,NA,NA,""
"AGRONOMY",2005,97,1,"190","Alan",NA,"Schlegel","SE","SE",NA,"Kansas State University",NA,NA,"","Tribune","Kansas","",NA,"USA",NA,NA,NA,""
"AGRONOMY",1985,77,1,"192","Albert","A","Schneiter","Associate.Editor","SE",NA,"North Dakota State University",NA,NA,NA,"Fargo","North Dakota","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",1986,78,1,"192","Albert","A","Schneiter","Associate.Editor","SE",NA,"North Dakota State University",NA,NA,NA,"Fargo","North Dakota","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",1989,81,1,"192","Albert",NA,"Schneiter","SE","SE",NA,"North Dakota State University",NA,NA,NA,"Fargo","North Dakota","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2013,105,1,"198","Anil",NA,"Shrestha","SE","SE",NA,"California State University Fresno",NA,NA,"","Fresno","California","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2014,106,1,"198","Anil",NA,"Shrestha","AE","SE",NA,"California State University Fresno",NA,NA,"","Fresno","California","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2004,96,1,"200","Albert",NA,"Sims","SE","SE",NA,"University of Minnesota Crookston",NA,NA,NA,"Crookston","Minnesota","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2005,97,1,"200","Albert",NA,"Sims","SE","SE",NA,"University of Minnesota Crookston",NA,NA,NA,"Crookston","Minnesota","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2006,98,1,"200","Albert",NA,"Sims","SE","SE",NA,"University of Minnesota Crookston",NA,NA,NA,"Crookston","Minnesota","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2007,99,1,"200","Albert",NA,"Sims","SE","SE",NA,"University of Minnesota Crookston",NA,NA,NA,"Crookston","Minnesota","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",1985,77,1,"201","Albert","E","Smith","Associate.Editor","SE",NA,"University of Georgia",NA,NA,"Crop & Soil","Athens","Georgia","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",1986,78,1,"201","Albert","E","Smith","Associate.Editor","SE",NA,"University of Georgia",NA,NA,"Crop & Soil","Athens","Georgia","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2010,102,1,"204","Afshin",NA,"Soltani","SE","SE",NA,"",NA,NA,"","Gorgan","Gorgan","",NA,"IRN",NA,NA,NA,""
"AGRONOMY",2011,103,1,"204","Afshin",NA,"Soltani","SE","SE",NA,"",NA,NA,"","Gorgan","Gorgan","",NA,"IRN",NA,NA,NA,""
"AGRONOMY",2012,104,1,"204","Afshin",NA,"Soltani","SE","SE",NA,"",NA,NA,"","Gorgan","Gorgan","",NA,"IRN",NA,NA,NA,""
"AGRONOMY",2014,106,1,"204","Afshin",NA,"Soltani","AE","SE",NA,"",NA,NA,"","Gorgan","Gorgan","",NA,"IRN",NA,NA,NA,""
"AGRONOMY",2008,100,1,"211","Ariel",NA,"Szogi","SE","SE",NA,"US Department of Agriculture",NA,NA,"ARS Costal Plains Soil Water & Plant Re. Ctr.","Florence","South Carolina","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2009,101,1,"211","Ariel",NA,"Szogi","SE","SE",NA,"US Department of Agriculture",NA,NA,"ARS Costal Plains Soil Water & Plant Re. Ctr.","Florence","South Carolina","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2010,102,1,"211","Ariel",NA,"Szogi","SE","SE",NA,"US Department of Agriculture",NA,NA,"ARS Costal Plains Soil Water & Plant Re. Ctr.","Florence","South Carolina","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2011,103,1,"211","Ariel",NA,"Szogi","SE","SE",NA,"US Department of Agriculture",NA,NA,"ARS Costal Plains Soil Water & Plant Re. Ctr.","Florence","South Carolina","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2008,100,1,"224","Adil",NA,"Wadia","SE","SE",NA,"University of Akron Wayne College",NA,NA,NA,"Orrville","Ohio","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2009,101,1,"224","Adil",NA,"Wadia","SE","SE",NA,"University of Akron Wayne College",NA,NA,NA,"Orrville","Ohio","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2010,102,1,"224","Adil",NA,"Wadia","SE","SE",NA,"University of Akron Wayne College",NA,NA,NA,"Orrville","Ohio","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2011,103,1,"224","Adil",NA,"Wadia","SE","SE",NA,"University of Akron Wayne College",NA,NA,NA,"Orrville","Ohio","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2012,104,1,"228","Andreas",NA,"Westphal","SE","SE",NA,"Ohio State University",NA,NA,NA,"Wooster","Ohio","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2013,105,1,"228","Andreas",NA,"Westphal","SE","SE",NA,"Ohio State University",NA,NA,NA,"Wooster","Ohio","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2014,106,1,"228","Andreas",NA,"Westphal","AE","SE",NA,"Ohio State University",NA,NA,NA,"Wooster","Ohio","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2014,106,1,"234","Alan","L","Wright","AE","SE",NA,"University of Florida",NA,NA,NA,"Fort Pierce","Florida","USA",NA,"USA",NA,NA,NA,NA
"AGRONOMY",2008,100,1,"234","Alan",NA,"Wright","SE","SE",NA,"University of Florida",NA,NA,NA,"Fort Pierce","Florida","USA",NA,"USA",NA,NA,NA,NA
