journal,year,volume,issue,editor_id,first_name,middle_name,last_name,title,category,inst,unit,city,state,country,country_prior_class,geo.code,geo.code_prior_class,gender,notes,inst_CHECK
bitr,1997,29,1,2767,paul,NA,berry,se,se,missouri botanical garden,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
bitr,1997,29,1,1505,jaime,NA,cavelier,se,se,universidad de los andes,NA,bogota,NA,colombia,NA,col,NA,NA,na / na,NA
bitr,1997,29,1,43,antoine,m,cleef,se,se,university of amsterdam,NA,amsterdam,NA,netherlands,NA,nld,NA,NA,na / na,NA
bitr,1997,29,1,662,diane,NA,davidson,se,se,university of utah,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
bitr,1997,29,1,2714,ong,jin,eong,se,se,university of sains,NA,george town,NA,malaysia,NA,mys,NA,NA,na / na,NA
bitr,1997,29,1,3546,theodore,NA,fleming,se,se,university of miami,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
bitr,1997,29,1,1576,john,ed,fox,se,se,curtin university of technology,NA,NA,NA,australia,NA,aus,NA,NA,na / na,NA
bitr,1997,29,1,2380,madhav,NA,gadgil,se,se,indian institute of science,ctr ecol sci,bangalore,karnataka,india,NA,ind,NA,NA,na / na,NA
bitr,1997,29,1,1307,harold,NA,heatwole,se,se,north carolina state university,NA,raleigh,nc,usa,NA,usa,NA,NA,na / na,NA
bitr,1997,29,1,3586,thomas,NA,kunz,se,se,boston university,NA,boston,massachusetts,usa,NA,usa,NA,NA,na / na,NA
bitr,1997,29,1,1723,john,t,longino,se,se,evergreen state college,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
bitr,1997,29,1,3593,thomas,NA,lovejoy,se,se,smithsonian institution,NA,washington dc,district of columbia,usa,NA,usa,NA,NA,na / na,NA
bitr,1997,29,1,3142,robert,j,marquis,eic,eic,university of missouri st louis,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
bitr,1997,29,1,323,betty,j,meggers,se,se,smithsonian institution national museum of natural history,NA,washington dc,district of columbia,usa,NA,usa,NA,NA,na / na,NA
bitr,1997,29,1,2884,paulo,NA,oliveira,se,se,universidade estadual de campinas,NA,NA,NA,brazil,NA,bra,NA,NA,na / na,NA
bitr,1997,29,1,1412,ingrid,NA,olmsted,se,se,yucatan center for scientific research,NA,yucatan,NA,mexico,NA,mex,NA,NA,na / na,NA
bitr,1997,29,1,558,catherine,NA,pringle,se,se,university of georgia,NA,athens,georgia,usa,NA,usa,NA,NA,na / na,NA
bitr,1997,29,1,1120,francis,e,putz,se,se,university of florida,NA,gainesville,florida,usa,NA,usa,NA,NA,na / na,NA
bitr,1997,29,1,849,david,NA,roubik,se,se,smithsonian tropical research institute,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
bitr,1997,29,1,1127,fred,NA,scatena,se,se,usfs international institute of tropical forestry,NA,rio piedras,puerto rico,puerto rico,NA,usa,NA,NA,na / country?,NA
bitr,1997,29,1,3800,whendee,NA,silver,se,se,boston university,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
bitr,1997,29,1,2706,nathaniel,NA,wheelwright,se,se,bowdoin college,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,2277,mary,v,ashley,se,se,university of illinois chicago,NA,chicago,illinois,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,1150,gary,e,belovsky,se,se,utah state university,fisheries and wildlife,logan,utah,usa,NA,gbr,NA,NA,na / na,NA
conbio,1997,11,1,1463,joel,NA,berger,se,se,university of nevada reno,ecology evolution & conservation biology,reno,nevada,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,20,andrew,r,blaustein,se,se,oregon state university,zoology,corvallis,oregon,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,2773,peter,NA,brussard,se,se,university of nevada reno,department of biology,reno,nevada,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,258,blair,NA,csuti,se,se,university of idaho,idaho cooperative fish & wildlife research unit,moscow,idaho,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,1064,frank,NA,davis,se,se,university of california santa barbara,geography,santa barbara,california,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,2797,peter,NA,dratch,se,se,national fish and wildlife forensics laboratory,national fish and wildlife forensics laboratory,ashland,oregon,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,680,david,NA,ehrenfeld,consulting.editor,special,rutgers university,dept of natural resources,new brunswick,nj,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,2144,lenore,NA,fahrig,se,se,carleton university,ottawa carleton institute of biology,ottowa,ontario,canada,NA,can,NA,NA,na / na,NA
conbio,1997,11,1,455,christopher,NA,frissell,se,se,rutgers university,flathead lake biological station,new brunswick,nj,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,1598,joshua,NA,ginsberg,ae,ae,wildlife conservation society,NA,bronx,new york,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,1073,fredrick,NA,grassle,se,se,rutgers university,institute of marine and coastal sciences,new brunswick,nj,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,3079,r,edward,grumbine,se,se,university of california santa cruz,ucsc extension,santa clara,california,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,3351,susan,NA,harrison,se,se,university of california davis,department of environmental studies,davis,california,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,2825,philip,w,hedrick,se,se,arizona state university,department of zoology,tempe,arizona,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,2417,malcolm,l,hunter,se,se,university of maine,department of wildlife ecology,orono,maine,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,3367,susan,k,jacobson,se,se,university of florida,department of wildlife ecology and conservation,gainesville,florida,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,739,deborah,NA,jensen,se,se,nature conservancy,NA,arlington,virginia,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,1660,james,NA,karr,se,se,university of washington seattle,institute of environmental studies,seattle,washington,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,2183,lee,b,kats,se,se,pepperdine university,division of natural science,malibu,california,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,2185,les,NA,kaufman,se,se,boston university marine program,marine program,boston,massachusetts,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,748,devra,g,kleiman,se,se,smithsonian national zoological park,NA,washington dc,district of columbia,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,3127,russel,NA,lande,se,se,university of oregon,department of biology,eugene,oregon,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,1221,georgina,NA,mace,se,se,zoological society of london,NA,london,NA,united kingdom,NA,gbr,NA,NA,na / england,NA
conbio,1997,11,1,3769,william,c,mccomb,se,se,university of massachusetts amherst,NA,amherst,massachusetts,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,1229,gary,k,meffe,se,se,university of montana,savannah river ecology laboratory,missoula,montana,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,528,curt,NA,meine,se,se,international crane foundation,NA,baraboo,wisconsin,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,1003,eric,NA,menges,se,se,archbold biological station,NA,lake placid,florida,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,796,dennis,NA,murphy,se,se,stanford university,department of biological sciences,stanford,california,usa,NA,usa,NA,NA,na / center for conservation biology,NA
conbio,1997,11,1,3176,reed,NA,noss,eic,eic,oregon state university,department of fisheries and wildlife,corvallis,oregon,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,809,david,w,orr,ae,ae,oberlin college,department of environmental studies,oberlin,ohio,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,813,david,l,pearson,se,se,arizona state university,department of zoology,tempe,arizona,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,817,david,NA,perry,se,se,oregon state university,NA,corvallis,oregon,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,3439,stuart,l,pimm,se,se,university of tennessee,NA,knoxville,tennessee,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,3197,richard,b,primack,ae,ae,boston university,department of biology,boston,massachusetts,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,1838,john,g,robinson,se,se,wildlife conservation society,NA,bronx,new york,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,3455,scott,k,robinson,se,se,illinois natural history survey,NA,urbana-champaign-urbana-champaign-champaign,illinois,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,1355,holmes,NA,rolston,se,se,colorado state university,NA,fort colllins,colorado,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,2736,oliver,a,ryder,se,se,zoological society of san diego,NA,san diego,california,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,2686,nils,NA,ryman,se,se,university of stockholm,NA,stockholm,uppland,sweden,NA,swe,NA,NA,na / na,NA
conbio,1997,11,1,856,denis,a,saunders,se,se,csiro wildlife and ecology,division of wildlife and ecology,canberra,NA,australia,NA,aus,NA,NA,na / na,NA
conbio,1997,11,1,3942,stephen,NA,schneider,se,se,stanford university,NA,stanford,california,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,2921,pamela,s,soltis,se,se,washington state university,NA,pullman,washington,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,1883,james,NA,spotila,se,se,drexel university,NA,philadelphia,pennsylvania,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,918,david,NA,wilcove,se,se,environmental defense fund,NA,washington dc,district of columbia,usa,NA,usa,NA,NA,na / na,NA
conbio,1997,11,1,2613,mary,f,willson,se,se,usfs pacific northwest research station,NA,juneau,alaska,usa,NA,usa,NA,NA,na / na,NA
condor,1997,NA,NA,3760,walter,d,koenig,editor,se,NA,NA,NA,NA,NA,NA,NA,NA,NA,na / na,NA
condor,1997,NA,NA,2094,kimberly,g,smith,book review editor,special,NA,NA,NA,NA,NA,NA,NA,NA,NA,na / na,NA
ecography,1997,20,1,1398,ilkka,NA,hanski,e,ae,university of helsinki,department of ecology and systematics,helsinki,NA,finland,NA,fin,NA,NA,na / na,NA
ecography,1997,20,1,3688,veijo,NA,kaitala,e,ae,university of helsinki,department of ecology and systematics,helsinki,NA,finland,NA,fin,NA,NA,na / na,NA
ecography,1997,20,1,1787,jari,NA,niemela,e,ae,university of helsinki,department of ecology and systematics,helsinki,NA,finland,NA,fin,NA,NA,na / na,NA
ecography,1997,20,1,1019,esa,NA,ranta,eic,eic,university of helsinki,department of ecology and systematics,helsinki,NA,finland,NA,fin,NA,NA,na / na,NA
evol,1997,51,NA,1517,james,p,collins,se,se,arizona state university,NA,tempe,az,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,1524,jerry,a,coyne,special,special,university of chicago,NA,chicago,il,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,3039,rob,NA,desalle,se,se,american museum of natural history,NA,new york,ny,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,2350,michael,e,douglas,special,special,arizona state university,NA,tempe,az,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,2362,martin,e,feder,special,special,university of chicago,NA,chicago,il,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,2394,michael,f,hammer,special,special,university of arizona,NA,tucson,az,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,98,alan,NA,hastings,se,se,university of california davis,NA,davis,ca,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,2657,nancy,NA,knowlton,se,se,smithsonian tropical research institute,NA,panama city,NA,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,2443,marcy,NA,lawton,special,special,university of alabama huntsville,NA,huntsville,al,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,2193,larry,j,leamy,se,se,university of north carolina charlotte,NA,raleigh,nc,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,510,curtis,m,lively,se,se,indiana university bloomington,NA,bloomington,in,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,1736,james,NA,mallet,se,se,university college london,NA,london,greater london,united kingdom,NA,gbr,NA,NA,na / na,NA
evol,1997,51,NA,3597,therese,a,markow,eic,eic,arizona state university,NA,tempe,az,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,997,emilia,p,martins,se,se,university of oregon,NA,eugene,or,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,2472,mary,c,mckitrick,se,se,smith college,NA,northampton,ma,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,2204,lisa,m,meffert,se,se,university of houston,NA,houston,tx,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,3605,thomas,NA,mitchell-olds,se,se,university of montana,NA,missoula,mt,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,1784,joseph,e,neigel,se,se,university of southwestern louisiana,NA,lafayette,la,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,2215,leonard,p,nunney,se,se,university of california riverside,NA,riverside,ca,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,163,a,richard,palmer,se,se,university of alberta,NA,edmonton,ab,canada,NA,can,NA,NA,na / na,NA
evol,1997,51,NA,3428,stephen,r,palumbi,se,se,harvard university,NA,cambridge,ma,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,823,daniel,NA,pinero,se,se,universidad nacional autonoma de mexico,NA,mexico city,federal district,mexico,NA,mex,NA,NA,na / na,NA
evol,1997,51,NA,188,ann,k,sakai,se,se,university of california irvine,NA,irvine,ca,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,3218,ruth,green,shaw,se,se,university of minnesota twin cities,NA,st paul,mn,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,1875,jack,w,sites,se,se,brigham young university,NA,provo,ut,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,202,allison,NA,snow,se,se,ohio state university,NA,columbus,oh,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,3701,victoria,l,sork,se,se,university of missouri st louis,NA,st louis,mo,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,2245,lori,NA,stevens,se,se,university of vermont,NA,burlington,vt,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,365,brian,k,sullivan,se,se,arizona state university west campus,NA,phoenix,az,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,1935,j,bruce,walsh,se,se,university of arizona,NA,tucson,az,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,1948,john,NA,werren,se,se,university of rochester,NA,rochester,ny,usa,NA,usa,NA,NA,na / na,NA
evol,1997,51,NA,1044,eleftherios,NA,zouros,se,se,dalhousie university,NA,halifax,ns,canada,NA,can,NA,NA,na / na,NA
fem,1997,90,1,1145,gunnar,NA,abrahamsen,editorial.advisory.board,se,agricultural university of norway,NA,as,NA,norway,NA,nor,NA,NA,na / na,NA
fem,1997,90,1,2266,mulkh,r,ahuja,editorial.advisory.board,se,federal research centre for forestry and forest products bfh,NA,grosshandsdorf,NA,germany,NA,deu,NA,NA,na / na,NA
fem,1997,90,1,2970,rene,NA,alfaro,editorial.advisory.board,se,canadian forest service,NA,victoria,NA,canada,NA,can,NA,NA,na / na,NA
fem,1997,90,1,1048,folke,NA,andersson,editorial.advisory.board,se,swedish university of agricultural sciences,NA,uppsala,NA,sweden,NA,swe,NA,NA,na / na,NA
fem,1997,90,1,2759,peter,NA,attiwill,editorial.advisory.board,se,university of melbourne,NA,melbourne,NA,australia,NA,aus,NA,NA,na / na,NA
fem,1997,90,1,1497,julio,c,caivo,editorial.advisory.board,se,instituto tecnologico de cost rica,NA,cartago,NA,costa rica,NA,cri,NA,NA,na / na,NA
fem,1997,90,1,1538,j,douglas,deans,editorial.advisory.board,se,centre for ecology and hydrology,NA,penicuik,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
fem,1997,90,1,3313,stephanos,NA,diamandis,editorial.advisory.board,se,forest research institute,NA,thessaloniki,NA,greece,NA,grc,NA,NA,na / na,NA
fem,1997,90,1,677,dennis,p,dykstra,editorial.advisory.board,se,cifor center for international forestry research,NA,jakarta,NA,indonesia,NA,idn,NA,NA,na / na,NA
fem,1997,90,1,964,e,p,farrell,editorial.advisory.board,se,university college dublin,NA,dublin,NA,ireland,NA,irl,NA,NA,na / na,NA
fem,1997,90,1,3059,richard,f,fisher,eic,eic,texas a and m university,department of forest science,college station,texas,usa,NA,usa,NA,NA,na / na,NA
fem,1997,90,1,2810,peter,h,freer-smith,editorial.advisory.board,se,forestry commission,NA,farnham,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
fem,1997,90,1,2718,oscar,p,garcia,editorial.advisory.board,se,engref french national school of forestry,NA,nancy,NA,france,NA,fra,NA,NA,na / na,NA
fem,1997,90,1,3073,richard,a,goyer,editorial.advisory.board,se,louisiana state university,NA,baton rouge,la,usa,NA,usa,NA,NA,na / na,NA
fem,1997,90,1,3894,john,b,hall,editorial.advisory.board,se,university college of north wales,NA,bangor,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
fem,1997,90,1,1082,francois,NA,houllier,editorial.advisory.board,se,french institute of pondicherry,NA,pondicherry,NA,india,NA,ind,NA,NA,na / na,NA
fem,1997,90,1,305,b,mohan,kumar,editorial.advisory.board,se,kerala agricultural university,NA,kerala,NA,india,NA,ind,NA,NA,na / na,NA
fem,1997,90,1,1698,jim,p,lassoie,editorial.advisory.board,se,cornell university,NA,ithaca,new york,usa,NA,usa,NA,NA,na / na,NA
fem,1997,90,1,1722,james,n,long,editorial.advisory.board,se,utah state university,NA,logan,utah,usa,NA,usa,NA,NA,na / na,NA
fem,1997,90,1,139,ariel,e,lugo,editorial.advisory.board,se,usfs international institute of tropical forestry,NA,rio piedras,puerto rico,puerto rico,NA,usa,NA,NA,na / na,NA
fem,1997,90,1,1735,jumanne,a,maghembe,editorial.advisory.board,se,international center for research in agroforestry,NA,nairobi,NA,kenya,NA,ken,NA,NA,na / na,NA
fem,1997,90,1,1103,franz,NA,makeschin,editorial.advisory.board,se,technical university of dresden,NA,dresden,NA,germany,NA,deu,NA,NA,na / na,NA
fem,1997,90,1,776,douglas,c,malcolm,editorial.advisory.board,se,university of edinburgh,NA,edinburgh,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
fem,1997,90,1,994,e,NA,malkonen,editorial.advisory.board,se,finnish forest research institute,NA,vantaa,NA,finland,NA,fin,NA,NA,na / na,NA
fem,1997,90,1,1234,g,mj,mohren,eic,eic,wageningen university and research,department of environmental sciences,wageningen,NA,netherlands,NA,nld,NA,NA,na / na,NA
fem,1997,90,1,2487,marcio,ar,nahuz,editorial.advisory.board,se,instituto de pesquisas tecnologicas do estado de sao paulo,NA,sao paulo,NA,brazil,NA,bra,NA,NA,na / na,NA
fem,1997,90,1,3184,risto,NA,paivinen,editorial.advisory.board,se,european forestry institute,NA,joensuu,NA,finland,NA,fin,NA,NA,na / na,NA
fem,1997,90,1,3195,robert,f,powers,editorial.advisory.board,se,usfs pacific southwest research station,NA,redding,california,usa,NA,usa,NA,NA,na / na,NA
fem,1997,90,1,3626,timo,NA,pukkala,editorial.advisory.board,se,university of joensuu,NA,joensuu,NA,finland,NA,fin,NA,NA,na / na,NA
fem,1997,90,1,2225,lennart,NA,rasmussen,editorial.advisory.board,se,danish forest and landscape research institute,NA,hoersholm,NA,denmark,NA,dnk,NA,NA,na / na,NA
fem,1997,90,1,835,david,d,reed,editorial.advisory.board,se,michigan technological university,NA,houghton,michigan,usa,NA,usa,NA,NA,na / na,NA
fem,1997,90,1,1255,greg,NA,ruark,editorial.advisory.board,se,usfs southern research station,NA,washington dc,district of columbia,usa,NA,usa,NA,NA,na / na,NA
fem,1997,90,1,3212,roger,NA,sands,editorial.advisory.board,se,university of canterbury,NA,christchurch,NA,new zealand,NA,nzl,NA,NA,na / na,NA
fem,1997,90,1,1888,john,a,stanturf,editorial.advisory.board,se,usfs southern research station,NA,stoneville,mississippi,usa,NA,usa,NA,NA,na / na,NA
fem,1997,90,1,2744,oscar,NA,sziklai,editorial.advisory.board,se,university of british columbia vancouver,NA,vancouver,NA,canada,NA,can,NA,NA,na / na,NA
fem,1997,90,1,2108,kim,von,weissenberg,editorial.advisory.board,se,university of helsinki,NA,helsinki,NA,finland,NA,fin,NA,NA,na / na,NA
funecol,1997,11,1,242,brian,l,bayne,editorial review board,se,marine biological association,NA,plymouth,NA,united kingdom,NA,gbr,NA,m,na / england,NA
funecol,1997,11,1,401,carol,l,boggs,editorial review board,se,stanford university,NA,NA,colorado,usa,NA,usa,NA,f,2x carol boggs has inst colorado but should be stanford,NA
funecol,1997,11,1,2324,martyn,m,caldwell,editorial review board,se,utah state university,NA,NA,utah,usa,NA,usa,NA,m,na / na,NA
funecol,1997,11,1,2780,peter,NA,calow,editor,se,university of sheffield,department of zoology,NA,NA,united kingdom,NA,gbr,NA,m,na / na,NA
funecol,1997,11,1,1534,john,wh,dacey,editorial review board,se,woods hole oceanographic institution,NA,woods hole,NA,usa,NA,usa,NA,m,na / na,NA
funecol,1997,11,1,1555,james,r,ehleringer,editorial review board,se,university of utah,NA,NA,utah,usa,NA,usa,NA,m,na / na,NA
funecol,1997,11,1,1176,graham,d,farquhar,editorial review board,se,australian national university,NA,canberra,NA,australia,NA,aus,NA,m,na / na,NA
funecol,1997,11,1,3544,tom,NA,fenchel,editorial review board,se,university of copenhagen,NA,copenhagen,NA,denmark,NA,dnk,NA,m,na / na,NA
funecol,1997,11,1,3893,john,NA,grace,editor,se,university of edinburgh,department of forestry and natural resources,NA,NA,united kingdom,NA,gbr,NA,m,na / na,NA
funecol,1997,11,1,2818,peter,j,grubb,editorial review board,se,university of cambridge,NA,cambridge,NA,united kingdom,NA,gbr,NA,m,na / na,NA
