JOURNAL,VOLUME,ISSUE,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,YEAR,NAME,TITLE.x,CATEGORY,INST,UNIT,CITY,STATE,COUNTRY,geo.code,INST2
AMNAT,173,1,440,Christopher,Green,Eckert,2009,Christopher Green Eckert,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,173,1,3320,Santiago,F,Elena,2009,Santiago F Elena,Editorial.Board,SE,Consejo Superior de Investigaciones Cientificas,,Madrid,,Spain,ESP,
AMNAT,173,1,959,Elizabeth,,Elle,2009,Elizabeth Elle,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,173,1,3891,James,D,Fry,2009,James D Fry,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,1183,Greg,,Gibson,2009,Greg Gibson,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,1185,George,W,Gilchrist,2009,George W Gilchrist,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,3684,Volker,,Grimm,2009,Volker Grimm,Editorial.Board,SE,,,,,Germany,DEU,
AMNAT,173,1,3356,Stephen,B,Heard,2009,Stephen B Heard,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,173,1,2409,Michael,E,Hellberg,2009,Michael E Hellberg,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,483,Carol,C,Horvitz,2009,Carol C Horvitz,Editorial.Board,SE,University of Miami,,Coral Gables,Florida,USA,USA,
AMNAT,173,1,2174,Lynne,D,Houck,2009,Lynne D Houck,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,1658,Jukka,,Jokela,2009,Jukka Jokela,Editorial.Board,SE,,,,,Switzerland,CHE,
AMNAT,173,1,3374,Susan,,Kalisz,2009,Susan Kalisz,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,2429,Matt,J,Keeling,2009,Matt J Keeling,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,173,1,987,Ellen,D,Ketterson,2009,Ellen D Ketterson,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,496,Christopher,A,Klausmeier,2009,Christopher A Klausmeier,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,2444,Martin,J,Lechowicz,2009,Martin J Lechowicz,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,173,1,2445,Mathew,A,Leibold,2009,Mathew Leibold,Editorial.Board,SE,University of Texas,,Austin,Texas,USA,USA,
AMNAT,173,1,2462,Marc,,Mangel,2009,Marc Mangel,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,1740,John,L,Maron,2009,John L Maron,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,1742,Justin,,Marshall,2009,Justin Marshall,Editorial.Board,SE,,,,,Australia,AUS,
AMNAT,173,1,2474,Mark,A,McPeek,2009,Mark A McPeek,EIC,EIC,,,,,USA,USA,
AMNAT,173,1,3839,Yannis,,Michalakis,2009,Yannis Michalakis,Editorial.Board,SE,,,,,France,FRA,
AMNAT,173,1,3773,Wolf,M,Mooij,2009,Wolf M Mooij,Editorial.Board,SE,,,,,Netherlands,NLD,
AMNAT,173,1,158,Allen,J,Moore,2009,Allen J Moore,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,173,1,2871,Peter,J,Morin,2009,Peter J Morin,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,2489,Michael,Green,Neubert,2009,Michael Green Neubert,Editorial.Board,SE,Woods Hole Oceanographic Institute,,Woods Hole,Massachusetts,USA,USA,
AMNAT,173,1,2677,Nipam,H,Patel,2009,Nipam H Patel,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,3622,Tommaso,,Pizzari,2009,Tommaso Pizzari,Editorial.Board,SE,University of Oxford,,Oxford,England,UK,GBR,
AMNAT,173,1,175,Anna,,Qvarnstrom,2009,Anna Qvarnstrom,Editorial.Board,SE,,,,,Sweden,SWE,
AMNAT,173,1,3449,Susanne,S,Renner,2009,Susanne S Renner,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,839,David,N,Reznick,2009,David N Reznick,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,3450,Sean,H,Rice,2009,Sean H Rice,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,846,Daniel,L,Roelke,2009,Daniel L Roelke,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,2909,Pej,,Rohani,2009,Pej Rohani,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,183,Axel,Green,Rossberg,2009,Axel Green Rossberg,Editorial.Board,SE,,,,,Austria,AUT,
AMNAT,173,1,2234,Locke,,Rowe,2009,Locke Rowe,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,173,1,3218,Ruth,G,Shaw,2009,Ruth G Shaw,Editor,AE,,,,,USA,USA,
AMNAT,173,1,353,Ben,,Sheldon,2009,Ben Sheldon,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,173,1,3638,Thomas,N,Sherratt,2009,Thomas N Sherratt,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,173,1,203,Andrew,,Solow,2009,Andrew Solow,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,876,Diane,S,Srivastava,2009,Diane S Srivastava,Editorial.Board,SE,University of British Columbia,,Vancouver,British Columbia,Canada,CAN,
AMNAT,173,1,3481,Scott,J,Steppan,2009,Scott J Steppan,Editorial.Board,SE,Florida State University,,Tallahassee,Florida,USA,USA,
AMNAT,173,1,1031,Erik,,Svensson,2009,Erik Svensson,Editorial.Board,SE,Lund University,,Lund,Scania,Sweden,SWE,
AMNAT,173,1,2933,Peter,D,Taylor,2009,Peter D Taylor,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,173,1,1039,Egbert,H,van Nes,2009,Egbert H van Nes,Editorial.Board,SE,,,,,Netherlands,NLD,
AMNAT,173,1,907,David,,Waxman,2009,David Waxman,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,173,1,1142,Franz,J,Weissing,2009,Franz J Weissing,Editorial.Board,SE,,,,,Netherlands,NLD,
AMNAT,173,1,3500,Stuart,,West,2009,Stuart West,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,173,1,1954,John,J,Wiens,2009,John J Wiens,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,605,David,D,Ackerly,2010,David D Ackerly,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,606,Dean,C,Adams,2010,Dean C Adams,Editorial.Board,SE,Iowa State University,,Ames,Iowa,USA,USA,
AMNAT,175,1,928,Elizabeth,,Adkins-Regan,2010,Elizabeth Adkins-Regan,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,1046,Fredrick,R,Adler,2010,Fredrick R Adler,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,3266,Suzanne,H,Alonzo,2010,Suzanne H Alonzo,Editorial.Board,SE,Yale University,,New Haven,Connecticut,USA,USA,
AMNAT,175,1,2754,Priyanga,,Amarasekare,2010,Priyanga Amarasekare,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,2271,Maydianne,CB,Andrade,2010,Maydianne CB Andrade,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,175,1,1147,Goran,,Arnqvist,2010,Goran Arnqvist,Editorial.Board,SE,,,,,Sweden,SWE,
AMNAT,175,1,3512,Tia-Lynn,,Ashman,2010,Tia-Lynn Ashman,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,387,Charles,F,Baer,2010,Charles F Baer,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,395,Craig,W,Benkman,2010,Craig W Benkman,Natural.History.Editor,SPECIAL,,,,,USA,USA,
AMNAT,175,1,3663,Uta,,Berger,2010,Uta Berger,Editorial.Board,SE,,,,,Germany,DEU,
AMNAT,175,1,247,Benjamin,,Bolker,2010,Benjamin Bolker,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,631,Daniel,I,Bolnick,2010,Daniel I Bolnick,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,1475,Janette,W,Boughman,2010,Janette W Boughman,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,940,Edmund,D,Brodie,2010,Edmund D Brodie,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,1485,Judith,L,Bronstein,2010,Judith L Bronstein,Editor,AE,,,,,USA,USA,
AMNAT,175,1,3299,Steven,L,Chown,2010,Steven L Chown,Editorial.Board,SE,,,,,South Africa,ZAF,
AMNAT,175,1,255,Blaine,J,Cole,2010,Blaine J Cole,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,3527,Tim,,Coulson,2010,Tim Coulson,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,175,1,432,Claire,,de Mazancourt,2010,Claire de Mazancourt,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,175,1,1169,Gregory,E,Demas,2010,Gregory E Demas,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,1998,Kathleen,,Donohue,2010,Kathleen Donohue,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,3044,Robert,,Dudley,2010,Robert Dudley,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,1171,Greg,,Dwyer,2010,Greg Dwyer,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,440,Christopher,Green,Eckert,2010,Christopher Green Eckert,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,175,1,3320,Santiago,F,Elena,2010,Santiago F Elena,Editorial.Board,SE,,,,,Spain,ESP,
AMNAT,175,1,959,Elizabeth,,Elle,2010,Elizabeth Elle,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,175,1,3891,James,D,Fry,2010,James D Fry,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,2007,Kevin,J,Gaston,2010,Kevin J Gaston,Editorial.Board,SE,University of Sheffield,,Sheffield,England,UK,GBR,
AMNAT,175,1,1183,Greg,,Gibson,2010,Greg Gibson,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,3684,Volker,,Grimm,2010,Volker Grimm,Editorial.Board,SE,,,,,Germany,DEU,
AMNAT,175,1,3351,Susan,,Harrison,2010,Susan Harrison,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,3356,Stephen,B,Heard,2010,Stephen B Heard,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,175,1,2409,Michael,E,Hellberg,2010,Michael E Hellberg,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,106,Ary,A,Hoffmann,2010,Ary A Hoffmann,Editorial.Board,SE,University of Melbourne,,Melbourne,Victoria,Australia,AUS,
AMNAT,175,1,483,Carol,C,Horvitz,2010,Carol C Horvitz,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,2174,Lynne,D,Houck,2010,Lynne D Houck,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,1208,Gregory,,Hurst,2010,Gregory Hurst,Editorial.Board,SE,University of Liverpool,,Liverpool,England,UK,GBR,
AMNAT,175,1,732,Darren,,Irwin,2010,Darren Irwin,Editorial.Board,SE,University of British Columbia,,Vancouver,British Columbia,Canada,CAN,
AMNAT,175,1,1658,Jukka,,Jokela,2010,Jukka Jokela,Editorial.Board,SE,,,,,Switzerland,CHE,
AMNAT,175,1,3374,Susan,,Kalisz,2010,Susan Kalisz,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,2429,Matt,J,Keeling,2010,Matt J Keeling,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,175,1,987,Ellen,D,Ketterson,2010,Ellen D Ketterson,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,496,Christopher,A,Klausmeier,2010,Christopher A Klausmeier,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,3690,Vlastimil,,Krivan,2010,Vlastimil Krivan,Editorial.Board,SE,"Biology Centre, Ceske Budejovice",,,South Bohemia,Czech Republic,CZE,
AMNAT,175,1,2444,Martin,J,Lechowicz,2010,Martin J Lechowicz,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,175,1,2445,Mathew,A,Leibold,2010,Mathew A Leibold,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,1740,John,L,Maron,2010,John L Maron,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,2474,Mark,A,McPeek,2010,Mark A McPeek,EIC,EIC,,,,,USA,USA,
AMNAT,175,1,3839,Yannis,,Michalakis,2010,Yannis Michalakis,Editorial.Board,SE,,,,,France,FRA,
AMNAT,175,1,3773,Wolf,M,Mooij,2010,Wolf M Mooij,Editorial.Board,SE,,,,,Netherlands,NLD,
AMNAT,175,1,158,Allen,J,Moore,2010,Allen J Moore,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,175,1,2871,Peter,J,Morin,2010,Peter J Morin,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,2489,Michael,Green,Neubert,2010,Michael Green Neubert,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,3622,Tommaso,,Pizzari,2010,Tommaso Pizzari,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,175,1,175,Anna,,Qvarnstrom,2010,Anna Qvarnstrom,Editorial.Board,SE,,,,,Sweden,SWE,
AMNAT,175,1,839,David,N,Reznick,2010,David N Reznick,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,3450,Sean,H,Rice,2010,Sean H Rice,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,3454,Sergio,,Rinaldi,2010,Sergio Rinaldi,Editorial.Board,SE,,,,,Italy,ITA,
AMNAT,175,1,846,Daniel,L,Roelke,2010,Daniel L Roelke,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,2909,Pej,,Rohani,2010,Pej Rohani,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,183,Axel,Green,Rossberg,2010,Axel Green Rossberg,Editorial.Board,SE,Queen's University Belfast,,Belfast,Northern Ireland,UK,GBR,
AMNAT,175,1,2234,Locke,,Rowe,2010,Locke Rowe,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,175,1,2740,Oswald,J,Schmitz,2010,Oswald J Schmitz,Editorial.Board,SE,Yale University,,New Haven,Connecticut,USA,USA,
AMNAT,175,1,3218,Ruth,G,Shaw,2010,Ruth G Shaw,Editor,AE,,,,,USA,USA,
AMNAT,175,1,353,Ben,,Sheldon,2010,Ben Sheldon,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,175,1,3638,Thomas,N,Sherratt,2010,Thomas N Sherratt,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,175,1,203,Andrew,,Solow,2010,Andrew Solow,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,876,Diane,S,Srivastava,2010,Diane S Srivastava,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,175,1,3481,Scott,J,Steppan,2010,Scott J Steppan,Editorial.Board,SE,,,,,USA,USA,
AMNAT,175,1,1031,Erik,,Svensson,2010,Erik Svensson,Editorial.Board,SE,,,,,Sweden,SWE,
AMNAT,175,1,2933,Peter,D,Taylor,2010,Peter D Taylor,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,175,1,1039,Egbert,H,van Nes,2010,Egbert H van Nes,Editorial.Board,SE,,,,,Netherlands,NLD,
AMNAT,175,1,907,David,,Waxman,2010,David Waxman,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,175,1,1142,Franz,J,Weissing,2010,Franz J Weissing,Editorial.Board,SE,,,,,Netherlands,NLD,
AMNAT,175,1,3500,Stuart,,West,2010,Stuart West,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,177,1,605,David,D,Ackerly,2011,David D Ackerly,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,606,Dean,C,Adams,2011,Dean C Adams,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,928,Elizabeth,,Adkins-Regan,2011,Elizabeth Adkins-Regan,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,1046,Fredrick,R,Adler,2011,Fredrick R Adler,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,2,Anurag,,Agrawal,2011,Anurag Agrawal,Editorial.Board,SE,Cornell University,,Ithaca,New York,USA,USA,
AMNAT,177,1,3266,Suzanne,H,Alonzo,2011,Suzanne H Alonzo,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,2754,Priyanga,,Amarasekare,2011,Priyanga Amarasekare,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,2271,Maydianne,CB,Andrade,2011,Maydianne CB Andrade,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,177,1,2272,Michael,,Angilletta,2011,Michael Angilletta,Editorial.Board,SE,Arizona State University,,Tempe,Arizona,USA,USA,
AMNAT,177,1,1147,Goran,,Arnqvist,2011,Goran Arnqvist,Editorial.Board,SE,,,,,Sweden,SWE,
AMNAT,177,1,3512,Tia-Lynn,,Ashman,2011,Tia-Lynn Ashman,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,387,Charles,F,Baer,2011,Charles F Baer,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,3663,Uta,,Berger,2011,Uta Berger,Editorial.Board,SE,,,,,Germany,DEU,
AMNAT,177,1,247,Benjamin,,Bolker,2011,Benjamin Bolker,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,631,Daniel,I,Bolnick,2011,Daniel I Bolnick,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,1475,Janette,W,Boughman,2011,Janette W Boughman,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,940,Edmund,D,Brodie,2011,Edmund D Brodie,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,1485,Judith,L,Bronstein,2011,Judith L Bronstein,Editor,AE,,,,,USA,USA,
AMNAT,177,1,255,Blaine,J,Cole,2011,Blaine J Cole,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,3533,Troy,,Day,2011,Troy Day,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,177,1,1169,Gregory,E,Demas,2011,Gregory E Demas,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,3315,Sebastian,,Diehl,2011,Sebastian Diehl,Editorial.Board,SE,Ume´ University,,Umea,West Bothnia,Sweden,SWE,
AMNAT,177,1,3044,Robert,,Dudley,2011,Robert Dudley,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,1171,Greg,,Dwyer,2011,Greg Dwyer,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,440,Christopher,Green,Eckert,2011,Christopher Green Eckert,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,177,1,3320,Santiago,F,Elena,2011,Santiago F Elena,Editorial.Board,SE,,,,,Spain,ESP,
AMNAT,177,1,959,Elizabeth,,Elle,2011,Elizabeth Elle,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,177,1,1560,James,,Elser,2011,James Elser,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,3891,James,D,Fry,2011,James D Fry,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,1589,Jean-Michel,,Gaillard,2011,Jean-Michel Gaillard,Editorial.Board,SE,University Lyon 1 ,CNRS,Lyon,Auvergne-Rhone-Alpes,France,FRA,
AMNAT,177,1,2007,Kevin,J,Gaston,2011,Kevin J Gaston,Editorial.Board,SE,University of Exeter,,Exeter,England,UK,GBR,
AMNAT,177,1,3684,Volker,,Grimm,2011,Volker Grimm,Editorial.Board,SE,,,,,Germany,DEU,
AMNAT,177,1,3356,Stephen,B,Heard,2011,Stephen B Heard,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,177,1,106,Ary,A,Hoffmann,2011,Ary A Hoffmann,Editorial.Board,SE,,,,,Australia,AUS,
AMNAT,177,1,483,Carol,C,Horvitz,2011,Carol C Horvitz,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,2174,Lynne,D,Houck,2011,Lynne D Houck,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,1208,Gregory,,Hurst,2011,Gregory Hurst,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,177,1,732,Darren,,Irwin,2011,Darren Irwin,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,177,1,987,Ellen,D,Ketterson,2011,Ellen D Ketterson,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,3690,Vlastimil,,Krivan,2011,Vlastimil Krivan,Editorial.Board,SE,,,,,Czech Republic,CZE,
AMNAT,177,1,2445,Mathew,A,Leibold,2011,Mathew A Leibold,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,2462,Marc,,Mangel,2011,Marc Mangel,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,520,Carlos,,Martinez del Rio,2011,Carlos Martinez del Rio,Editorial.Board,SE,University of Wyoming,,Laramie,Wyoming,USA,USA,
AMNAT,177,1,321,Brian,J,McGill,2011,Brian J McGill,Editorial.Board,SE,University of Arizona,,Tucson,Arizona,USA,USA,
AMNAT,177,1,2474,Mark,A,McPeek,2011,Mark A McPeek,Natural.History.Editor,SPECIAL,,,,,USA,USA,
AMNAT,177,1,3839,Yannis,,Michalakis,2011,Yannis Michalakis,Editorial.Board,SE,,,,,France,FRA,
AMNAT,177,1,3773,Wolf,M,Mooij,2011,Wolf M Mooij,Editorial.Board,SE,,,,,Netherlands,NLD,
AMNAT,177,1,3775,William,F,Morris,2011,William F Morris,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,2489,Michael,Green,Neubert,2011,Michael Green Neubert,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,3622,Tommaso,,Pizzari,2011,Tommaso Pizzari,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,177,1,175,Anna,,Qvarnstrom,2011,Anna Qvarnstrom,Editorial.Board,SE,,,,,Sweden,SWE,
AMNAT,177,1,839,David,N,Reznick,2011,David N Reznick,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,3450,Sean,H,Rice,2011,Sean H Rice,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,846,Daniel,L,Roelke,2011,Daniel L Roelke,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,2909,Pej,,Rohani,2011,Pej Rohani,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,183,Axel,Green,Rossberg,2011,Axel Green Rossberg,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,177,1,2234,Locke,,Rowe,2011,Locke Rowe,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,177,1,2740,Oswald,J,Schmitz,2011,Oswald J Schmitz,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,2559,Maria,,Servedio,2011,Maria Servedio,Editorial.Board,SE,"University of North Carolina, Chapel Hill",,Chapel Hill,North Carolina,USA,USA,
AMNAT,177,1,3218,Ruth,G,Shaw,2011,Ruth G Shaw,Editor,AE,,,,,USA,USA,
AMNAT,177,1,353,Ben,,Sheldon,2011,Ben Sheldon,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,177,1,3638,Thomas,N,Sherratt,2011,Thomas N Sherratt,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,177,1,203,Andrew,,Solow,2011,Andrew Solow,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,876,Diane,S,Srivastava,2011,Diane S Srivastava,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,177,1,3481,Scott,J,Steppan,2011,Scott J Steppan,Editorial.Board,SE,,,,,USA,USA,
AMNAT,177,1,1031,Erik,,Svensson,2011,Erik Svensson,Editorial.Board,SE,,,,,Sweden,SWE,
AMNAT,177,1,2933,Peter,D,Taylor,2011,Peter D Taylor,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,177,1,1039,Egbert,H,van Nes,2011,Egbert H van Nes,Editorial.Board,SE,,,,,Netherlands,NLD,
AMNAT,177,1,1142,Franz,J,Weissing,2011,Franz J Weissing,Editorial.Board,SE,,,,,Netherlands,NLD,
AMNAT,177,1,3500,Stuart,,West,2011,Stuart West,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,179,1,605,David,D,Ackerly,2012,David D Ackerly,Editorial.Board,SE,,,,,USA,USA,
AMNAT,179,1,606,Dean,C,Adams,2012,Dean C Adams,Editorial.Board,SE,,,,,USA,USA,
AMNAT,179,1,928,Elizabeth,,Adkins-Regan,2012,Elizabeth Adkins-Regan,Editorial.Board,SE,,,,,USA,USA,
AMNAT,179,1,1046,Fredrick,R,Adler,2012,Fredrick R Adler,Editorial.Board,SE,,,,,USA,USA,
AMNAT,179,1,2,Anurag,,Agrawal,2012,Anurag Agrawal,Editorial.Board,SE,,,,,USA,USA,
AMNAT,179,1,3266,Suzanne,H,Alonzo,2012,Suzanne H Alonzo,Editorial.Board,SE,,,,,USA,USA,
AMNAT,179,1,2754,Priyanga,,Amarasekare,2012,Priyanga Amarasekare,Editorial.Board,SE,,,,,USA,USA,
AMNAT,179,1,2272,Michael,,Angilletta,2012,Michael Angilletta,Editorial.Board,SE,,,,,USA,USA,
AMNAT,179,1,1147,Goran,,Arnqvist,2012,Goran Arnqvist,Editorial.Board,SE,,,,,Sweden,SWE,
AMNAT,179,1,3512,Tia-Lynn,,Ashman,2012,Tia-Lynn Ashman,Editorial.Board,SE,,,,,USA,USA,
AMNAT,179,1,387,Charles,F,Baer,2012,Charles F Baer,Editorial.Board,SE,,,,,USA,USA,
AMNAT,179,1,3663,Uta,,Berger,2012,Uta Berger,Editorial.Board,SE,,,,,Germany,DEU,
AMNAT,179,1,247,Benjamin,,Bolker,2012,Benjamin Bolker,Editorial.Board,SE,,,,,USA,USA,
AMNAT,179,1,631,Daniel,I,Bolnick,2012,Daniel I Bolnick,Editorial.Board,SE,,,,,USA,USA,
AMNAT,179,1,940,Edmund,D,Brodie,2012,Edmund D Brodie,Editorial.Board,SE,,,,,USA,USA,
AMNAT,179,1,1485,Judith,L,Bronstein,2012,Judith L Bronstein,Editor,AE,,,,,USA,USA,
AMNAT,179,1,255,Blaine,J,Cole,2012,Blaine J Cole,Editorial.Board,SE,,,,,USA,USA,
AMNAT,179,1,3533,Troy,,Day,2012,Troy Day,Editor,AE,,,,,Canada,CAN,
AMNAT,179,1,1169,Gregory,E,Demas,2012,Gregory E Demas,Editorial.Board,SE,,,,,USA,USA,
AMNAT,179,1,3044,Robert,,Dudley,2012,Robert Dudley,Editorial.Board,SE,,,,,USA,USA,
AMNAT,179,1,1171,Greg,,Dwyer,2012,Greg Dwyer,Editorial.Board,SE,,,,,USA,USA,
AMNAT,179,1,440,Christopher,Green,Eckert,2012,Christopher Green Eckert,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,179,1,3320,Santiago,F,Elena,2012,Santiago F Elena,Editorial.Board,SE,,,,,Spain,ESP,
AMNAT,179,1,959,Elizabeth,,Elle,2012,Elizabeth Elle,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,179,1,1560,James,,Elser,2012,James Elser,Editorial.Board,SE,,,,,USA,USA,
AMNAT,179,1,1589,Jean-Michel,,Gaillard,2012,Jean-Michel Gaillard,Editorial.Board,SE,,,,,France,FRA,
AMNAT,179,1,81,Andy,,Gardner,2012,Andy Gardner,Editorial.Board,SE,University of Oxford,,Oxford,England,UK,GBR,
AMNAT,179,1,2007,Kevin,J,Gaston,2012,Kevin J Gaston,Editorial.Board,SE,University of Sheffield,,Sheffield,England,UK,GBR,
AMNAT,179,1,3684,Volker,,Grimm,2012,Volker Grimm,Editorial.Board,SE,,,,,Germany,DEU,
AMNAT,179,1,3356,Stephen,B,Heard,2012,Stephen B Heard,Editorial.Board,SE,,,,,Canada,CAN,
