no,JOURNAL,YEAR,VOLUME,ISSUE,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME,TITLE.x,CATEGORY,INST,UNIT,CITY,STATE,COUNTRY,geo.code,other address,,,,2017 current address,,,
792,JECOL,2012,100,1,2849,Peter,,Klinkhamer,Peter Klinkhamer,SE,SE,Leiden University,,,,Netherlands,NLD,,,,,,,,
793,JECOL,2012,100,1,1704,John,A,Lee,John A Lee,SE,SE,University of Sheffield,,,,UK,GBR,,,,,,,,
794,JECOL,2012,100,1,2446,Michelle,,Leishman,Michelle Leishman,SE,SE,Macquarie University,,,,Australia,AUS,,,,,,,,
795,JECOL,2012,100,1,2470,Matthew,,McGlone,Matthew McGlone,SE,SE,No one by this name,,,,New Zealand,NZL,,,,,,,,
796,JECOL,2012,100,1,155,Angela,,Moles,Angela Moles,SE,SE,University of New South Wales,,,,Australia,AUS,,,,,,,,
797,JECOL,2012,100,1,1785,Jonathan,A,Newman,Jonathan A Newman,SE,SE,University of Guelph,,,,Canada,CAN,,,,,,,,
798,JECOL,2012,100,1,539,Christer,,Nilsson,Christer Nilsson,SE,SE,Umea University,,,,Sweden,SWE,,,,,,,,
799,JECOL,2012,100,1,1349,Honor,C,Prentice,Honor C Prentice,SE,SE,Lund University,,,,Sweden,SWE,,,,,,,,
800,JECOL,2012,100,1,557,Chris,,Preston,Chris Preston,SE,SE,Centre for Ecology and Hydrology,,,,UK,GBR,,,,,,,,
801,JECOL,2012,100,1,2526,Michael,CF,Proctor,Michael CF Proctor,SE,SE,University of Exeter,,,,UK,GBR,,,,,,,,
802,JECOL,2012,100,1,2534,Mark,,Rees,Mark Rees,AE,AE,No one by this name,,,,UK,GBR,,,,,,,,
803,JECOL,2012,100,1,3210,Roberto,,Salguero-Gomez,Roberto Salguero-Gomez,SE,SE,Max Planck Institute for Demographic Research,,,,Australia,AUS,,,,,,,,
804,JECOL,2012,100,1,3466,Susan,,Schwinning,Susan Schwinning,SE,SE,Texas State University,,,,USA,USA,,,,,,,,
805,JECOL,2012,100,1,2558,Marina,,Semchenko,Marina Semchenko,SE,SE,University of Tartu,,,,Estonia,EST,,,,,,,,
806,JECOL,2012,100,1,357,Brian,,Silliman,Brian Silliman,SE,SE,University of Florida,,,,USA,USA,,,,,,,,
807,JECOL,2012,100,1,3474,Sedonia,,Sipes,Sedonia Sipes,SE,SE,Southern Illinois University,,,,USA,USA,,,,,,,,
808,JECOL,2012,100,1,880,David,,Streeter,David Streeter,SE,SE,University of Sussex,,,,UK,GBR,,,,,,,,
809,JECOL,2012,100,1,2938,Peter,,Thrall,Peter Thrall,SE,SE,CSIRO Plant Industry,,,,Australia,AUS,,,,,,,,
810,JECOL,2012,100,1,1370,Hanna,,Tuomisto,Hanna Tuomisto,SE,SE,No one by this name,,,,Finland,FIN,,,,,,,,
811,JECOL,2012,100,1,2579,Matthew,,Turnbull,Matthew Turnbull,SE,SE,University of Canterbury,,,,New Zealand,NZL,,,,,,,,
812,JECOL,2012,100,1,2583,Michael,B,Usher,Michael B Usher,SE,SE,University of Stirlinng,,,,UK,GBR,,,,,,,,
813,JECOL,2012,100,1,2586,Marcel,,VanDerHeijden,Marcel VanDerHeijden,SE,SE,ART Research Station,,Zurich,Switzerland,Netherlands,NLD,,,,,,,,
814,JECOL,2012,100,1,2945,Peter,,Vesk,Peter Vesk,SE,SE,University of Melbourne,,,,Australia,AUS,,,,,,,,
815,JECOL,2012,100,1,2109,Ken,,Whitney,Ken Whitney,SE,SE,Rice University,,,,USA,USA,,,,,,,,
816,JECOL,2012,100,1,3504,Scott,D,Wilson,Scott D Wilson,SE,SE,University of Regina,,,,Canada,CAN,,,,,,,,
817,JECOL,2012,100,1,2707,Nina,,Wurzburger,Nina Wurzburger,SE,SE,University of Georgia,,,,USA,USA,,,,,,,,
818,JECOL,2012,100,1,1279,Gerhard,,Zotz,Gerhard Zotz,SE,SE,University of Oldenburg,,,,Switzerland,CHE,,,,,,,,
819,JECOL,2012,100,1,2960,Pieter,A,Zuidema,Pieter A Zuidema,SE,SE,University of Utrecht,,,,Netherlands,NLD,,,,,,,,
820,JECOL,2013,101,1,2967,Rien,,Aerts,Rien Aerts,SE,SE,Free University Amsterdam,,,,Netherlands,NLD,,,,,,,,
821,JECOL,2013,101,1,2267,Marcelo,,Aizen,Marcelo Aizen,SE,SE,Universidad Nacional del Comahue,,,,Argentina,ARG,,,,,,,,
822,JECOL,2013,101,1,2753,Peter,,Alpert,Peter Alpert,SE,SE,University of Massachusetts,,,,USA,USA,,,,,,,,
823,JECOL,2013,101,1,9,Amy,T,Austin,Amy T Austin,SE,SE,University of Buenos Aires,,,,Argentina,ARG,,,,,,,,
824,JECOL,2013,101,1,2977,Richard,D,Bardgett,Richard D Bardgett,SE,SE,Lancaster University,,,,UK,GBR,,,,,,,,
825,JECOL,2013,101,1,2765,Peter,J,Bellingham,Peter J Bellingham,SE,SE,Landcare Research,,,,New Zealand,NZL,,,,,,,,
826,JECOL,2013,101,1,3285,Stephen,P,Bonser,Stephen P Bonser,AE,AE,University of New South Wales,,,,USA,USA,,,,,,,,
827,JECOL,2013,101,1,2994,Richard,,Bradshaw,Richard Bradshaw,SE,SE,No one by this name,,,,UK,GBR,,,,,,,,
828,JECOL,2013,101,1,2997,Rob,,Brooker,Rob Brooker,SE,SE,The Macaulay Institute,,,,UK,GBR,,,,,,,,
829,JECOL,2013,101,1,1496,James,,Cahill,James Cahill,SE,SE,University of Alberta,,,,Canada,CAN,,,,,,,,
830,JECOL,2013,101,1,3009,Ragan,M,Callaway,Ragan M Callaway,SE,SE,University of Montana,,,,USA,USA,,,,,,,,
831,JECOL,2013,101,1,416,Charles,D,Canham,Charles D Canham,SE,SE,Institute of Ecosystem Studies,,,,USA,USA,,,,,,,,
832,JECOL,2013,101,1,3297,Scott,,Chamberlain,Scott Chamberlain,SE,SE,Rice University,,,,Canada,CAN,,,,,,,,
833,JECOL,2013,101,1,655,David,,Coomes,David Coomes,SE,SE,University of Cambridge,,,,UK,GBR,,,,,,,,
834,JECOL,2013,101,1,1293,Hans,,Cornelissen,Hans Cornelissen,SE,SE,Free University Amsterdam,,,,Netherlands,NLD,,,,,,,,
835,JECOL,2013,101,1,3726,Will,K,Cornwell,Will K Cornwell,SE,SE,Vrije Universiteit Amsterdam,,,,Australia,AUS,,,,,,,,
836,JECOL,2013,101,1,50,Anthony,J,Davy,Anthony J Davy,SE,SE,University of East Anglia,,,,UK,GBR,,,,,,,,
837,JECOL,2013,101,1,1167,Gerlinde,,DeDeyn,Gerlinde DeDeyn,SE,SE,Wageningen University,,,,Netherlands,NLD,,,,,,,,
838,JECOL,2013,101,1,1296,Hans,,DeKroon,Hans DeKroon,SE,SE,Radboud University,,,,Netherlands,NLD,,,,,,,,
839,JECOL,2013,101,1,3850,Andy,,Dyer,Andy Dyer,SE,SE,University of Carolina Aiken,,,,USA,USA,,,,,,,,
840,JECOL,2013,101,1,1582,Jason,,Fridley,Jason Fridley,SE,SE,Syracuse University,,,,USA,USA,,,,,,,,
841,JECOL,2013,101,1,2150,Luis,Santamaria,Galdon,Luis Santamaria Galdon,SE,SE,Instituto mediterraneo de Estudios Avanzados (IMEDEA),,,Spain,USA,USA,,,,,,,,
842,JECOL,2013,101,1,703,David,J,Gibson,David J Gibson,EIC,EIC,Southern Illinois University,,,,USA,USA,,,,,,,,
843,JECOL,2013,101,1,1070,Frank,S,Gilliam,Frank S Gilliam,SE,SE,Marshall University,,,,USA,USA,,,,,,,,
844,JECOL,2013,101,1,2157,Lorena,,Gomez-Aparicio,Lorena Gomez-Aparicio,SE,SE,Instituto de Recursos Naturales& Agrobiologia,,,,Spain,ESP,,,,,,,,
845,JECOL,2013,101,1,714,Dali,,Guo,Dali Guo,SE,SE,Peking University,,,,China,CHN,,,,,,,,
846,JECOL,2013,101,1,2408,Martin,,Heil,Martin Heil,SE,SE,CINVESTAV,,Irapuato,Mexico,Germany,DEU,,,,,,,,
847,JECOL,2013,101,1,1318,Hans,,Jacquemyn,Hans Jacquemyn,SE,SE,University of Leuven,,,,Belgium,BEL,,,,,,,,
848,JECOL,2013,101,1,3113,Robert,J,Jones,Robert J Jones,SE,SE,Virginia Polytechnic Institute and State University,,,,USA,USA,,,,,,,,
849,JECOL,2013,101,1,984,Eelke,,Jongejans,Eelke Jongejans,SE,SE,Radboud University Nijmegen,,,,Netherlands,NLD,,,,,,,,
850,JECOL,2013,101,1,3580,Thomas,,Kitzberger,Thomas Kitzberger,SE,SE,Universidad Nacional del Comahue,,,,Argentina,ARG,,,,,,,,
851,JECOL,2013,101,1,2849,Peter,,Klinkhamer,Peter Klinkhamer,SE,SE,Leiden University,,,,Netherlands,NLD,,,,,,,,
852,JECOL,2013,101,1,1704,John,A,Lee,John A Lee,SE,SE,University of Sheffield,,,,UK,GBR,,,,,,,,
853,JECOL,2013,101,1,2446,Michelle,,Leishman,Michelle Leishman,SE,SE,Macquarie University,,,,Australia,AUS,,,,,,,,
854,JECOL,2013,101,1,3140,Richard,N,Mack,Richard N Mack,SE,SE,Washington State University,,,,USA,USA,,,,,,,,
855,JECOL,2013,101,1,1226,Glenn,R,Matlack,Glenn R Matlack,SE,SE,Ohio University,,,,USA,USA,,,,,,,,
856,JECOL,2013,101,1,2470,Matthew,,McGlone,Matthew McGlone,SE,SE,Landcare Research,,,,New Zealand,NZL,,,,,,,,
857,JECOL,2013,101,1,1785,Jonathan,A,Newman,Jonathan A Newman,SE,SE,University of Guelph,,,,Canada,CAN,,,,,,,,
858,JECOL,2013,101,1,539,Christer,,Nilsson,Christer Nilsson,SE,SE,Umea University,,,,Sweden,SWE,,,,,,,,
859,JECOL,2013,101,1,1349,Honor,C,Prentice,Honor C Prentice,SE,SE,Lund University,,,,Sweden,SWE,,,,,,,,
860,JECOL,2013,101,1,557,Chris,,Preston,Chris Preston,SE,SE,Centre for Ecology and Hydrology,,,,UK,GBR,,,,,,,,
861,JECOL,2013,101,1,2526,Michael,CF,Proctor,Michael CF Proctor,SE,SE,University of Exeter,,,,UK,GBR,,,,,,,,
862,JECOL,2013,101,1,2534,Mark,,Rees,Mark Rees,AE,AE,University of Sheffield,,,,UK,GBR,,,,,,,,
863,JECOL,2013,101,1,3210,Roberto,,Salguero-Gomez,Roberto Salguero-Gomez,SE,SE,Max Planck Institute for Demographic Research,,,,Australia,AUS,,,,,,,,
864,JECOL,2013,101,1,3466,Susan,,Schwinning,Susan Schwinning,SE,SE,Texas State University,,,,USA,USA,,,,,,,,
865,JECOL,2013,101,1,2558,Marina,,Semchenko,Marina Semchenko,SE,SE,University of Tartu,,,,Estonia,EST,,,,,,,,
866,JECOL,2013,101,1,3219,Richard,P,Shefferson,Richard P Shefferson,SE,SE,University of Georgia,,,,USA,USA,,,,,,,,
867,JECOL,2013,101,1,357,Brian,,Silliman,Brian Silliman,SE,SE,University of Florida,,,,USA,USA,,,,,,,,
868,JECOL,2013,101,1,880,David,,Streeter,David Streeter,SE,SE,University of Sussex,,,,UK,GBR,,,,,,,,
869,JECOL,2013,101,1,2938,Peter,,Thrall,Peter Thrall,SE,SE,CSIRO Plant Industry,,,,Australia,AUS,,,,,,,,
870,JECOL,2013,101,1,1370,Hanna,,Tuomisto,Hanna Tuomisto,SE,SE,No one by this name,,,,Finland,FIN,,,,,,,,
871,JECOL,2013,101,1,2579,Matthew,,Turnbull,Matthew Turnbull,SE,SE,University of Canterbury,,,,New Zealand,NZL,,,,,,,,
872,JECOL,2013,101,1,2583,Michael,B,Usher,Michael B Usher,SE,SE,University of Stirling,,,,UK,GBR,,,,,,,,
873,JECOL,2013,101,1,2586,Marcel,,VanDerHeijden,Marcel VanDerHeijden,SE,SE,ART Research Station,,,,Netherlands,NLD,,,,,,,,
874,JECOL,2013,101,1,2945,Peter,,Vesk,Peter Vesk,SE,SE,University of Melbourne,,,,Australia,AUS,,,,,,,,
875,JECOL,2013,101,1,2109,Ken,,Whitney,Ken Whitney,SE,SE,Rice University,,,,USA,USA,,,,,,,,
876,JECOL,2013,101,1,3504,Scott,D,Wilson,Scott D Wilson,SE,SE,University of Regina,,,,Canada,CAN,,,,,,,,
877,JECOL,2013,101,1,2707,Nina,,Wurzburger,Nina Wurzburger,SE,SE,University of Georgia,,,,USA,USA,,,,,,,,
878,JECOL,2013,101,1,1279,Gerhard,,Zotz,Gerhard Zotz,SE,SE,University of Oldenburg,,,Germany,Switzerland,CHE,,,,,,,,
879,JECOL,2013,101,1,2960,Pieter,A,Zuidema,Pieter A Zuidema,SE,SE,University of Utrecht,,,,Netherlands,NLD,,,,,,,,
880,JECOL,2014,102,1,2967,Rien,,Aerts,Rien Aerts,SE,SE,Free University Amsterdam,,,,Netherlands,NLD,,,,,,,,
881,JECOL,2014,102,1,2753,Peter,,Alpert,Peter Alpert,SE,SE,University of Massachusetts,,,,USA,USA,,,,,,,,
882,JECOL,2014,102,1,9,Amy,T,Austin,Amy T Austin,AE,AE,University of Buenos Aires and IFEVA,,,,Argentina,ARG,,,,,,,,
883,JECOL,2014,102,1,2977,Richard,D,Bardgett,Richard D Bardgett,AE,AE,University of Manchester,,,,UK,GBR,,,,,,,,
884,JECOL,2014,102,1,1390,Ignasi,,Bartomeus,Ignasi Bartomeus,SE,SE,Swedish University of Agricultural Sciences,,,,Sweden,SWE,,,,,,,,
885,JECOL,2014,102,1,2765,Peter,J,Bellingham,Peter J Bellingham,SE,SE,Landcare Research,,,,New Zealand,NZL,,,,,,,,
886,JECOL,2014,102,1,3285,Stephen,P,Bonser,Stephen P Bonser,SE,SE,University of New South Wales,,,,Australia,AUS,,,,,,,,
887,JECOL,2014,102,1,407,Caroline,,Brophy,Caroline Brophy,SE,SE,National University of Ireland,,,Maynooth,Ireland,IRL,,,,,,,,
888,JECOL,2014,102,1,3829,Yvonne,,Buckley,Yvonne Buckley,SE,SE,University of Queensland,,,,Australia,AUS,,,,,,,,
889,JECOL,2014,102,1,1496,James,,Cahill,James Cahill,SE,SE,University of Alberta,,,,Canada,CAN,,,,,,,,
890,JECOL,2014,102,1,3009,Ragan,M,Callaway,Ragan M Callaway,SE,SE,University of Montana,,,,USA,USA,,,,,,,,
891,JECOL,2014,102,1,416,Charles,D,Canham,Charles D Canham,SE,SE,Institute of Ecosystem Studies,,,,USA,USA,,,,,,,,
892,JECOL,2014,102,1,3723,Walter,P,Carson,Walter P Carson,SE,SE,University of Pittsburg,,,,USA,USA,,,,,,,,
893,JECOL,2014,102,1,3297,Scott,,Chamberlain,Scott Chamberlain,SE,SE,No one by this name,,,,Canada,CAN,,,,,,,,
894,JECOL,2014,102,1,655,David,,Coomes,David Coomes,SE,SE,University of Cambridge,,,,UK,GBR,,,,,,,,
895,JECOL,2014,102,1,1293,Hans,JHC,Cornelissen,Hans JHC Cornelissen,SE,SE,Free University Amsterdam,,,,Netherlands,NLD,,,,,,,,
896,JECOL,2014,102,1,3726,Will,K,Cornwell,Will K Cornwell,SE,SE,VRije Universiteit Amsterdam,,,,Netherlands,NLD,,,,,,,,
897,JECOL,2014,102,1,50,Anthony,J,Davy,Anthony J Davy,SE,SE,University of East Anglia,,,,UK,GBR,,,,,,,,
898,JECOL,2014,102,1,1167,Gerlinde,Barbra,DeDeyn,Gerlinde Barbra DeDeyn,SE,SE,Wageningen University,,,,Netherlands,NLD,,,,,,,,
899,JECOL,2014,102,1,1296,Hans,,DeKroon,Hans DeKroon,SE,SE,Radboud University,,,,Netherlands,NLD,,,,,,,,
900,JECOL,2014,102,1,1065,Franciska,,DeVires,Franciska DeVires,SE,SE,The University of Manchester,,,,UK,GBR,,,,,,,,
901,JECOL,2014,102,1,3849,Andrew,R,Dyer,Andrew R Dyer,SE,SE,University of Carolina Aiken,,,,USA,USA,,,,,,,,
902,JECOL,2014,102,1,688,Dan,,Flynn,Dan Flynn,SE,SE,University of Zurich,,,,Switzerland,CHE,,,,,,,,
903,JECOL,2014,102,1,1582,Jason,,Fridley,Jason Fridley,SE,SE,Syracuse University,,,,USA,USA,,,,,,,,
904,JECOL,2014,102,1,703,David,J,Gibson,David J Gibson,EIC,EIC,Southern Illinois University,"Center for Ecology, Department of Plant Biology",Carbondale,IL 62901-6509,USA,USA,,,,,,,,
905,JECOL,2014,102,1,1070,Frank,S,Gilliam,Frank S Gilliam,SE,SE,Marshall Unin,,,,USA,USA,,,,,,,,
906,JECOL,2014,102,1,2157,Lorena,,Gomez-Aparicio,Lorena Gomez-Aparicio,SE,SE,Instituto de Recursos Naturales& Agrobiologia,,,,Spain,ESP,,,,,,,,
907,JECOL,2014,102,1,714,Dali,,Guo,Dali Guo,SE,SE,Pekinn,,,,China,CHN,,,,,,,,
908,JECOL,2014,102,1,2406,Matt,,Heard,Matt Heard,SE,SE,Centre for Ecology and Hydrology,,,,UK,GBR,,,,,,,,
909,JECOL,2014,102,1,2408,Martin,,Heil,Martin Heil,SE,SE,CINVESTAV,,,,Mexico,MEX,,,,,,,,
910,JECOL,2014,102,1,1318,Hans,,Jacquemyn,Hans Jacquemyn,SE,SE,University of Leuven,,,,Belgium,BEL,,,,,,,,
911,JECOL,2014,102,1,3113,Robert,J,Jones,Robert J Jones,SE,SE,West Virginia University,,,,USA,USA,,,,,,,,
912,JECOL,2014,102,1,984,Eelke,,Jongejans,Eelke Jongejans,SE,SE,Radboud University Nijmegen,,,,Netherlands,NLD,,,,,,,,
913,JECOL,2014,102,1,1699,Jennifer,,Lau,Jennifer Lau,SE,SE,Machigan State University,,,,USA,USA,,,,,,,,
914,JECOL,2014,102,1,3385,Sandra,,Lavorel,Sandra Lavorel,SE,SE,Universite Joseph Fourier,,,,France,FRA,,,,,,,,
915,JECOL,2014,102,1,1704,John,,Lee,John Lee,SE,SE,University of Sheffield,,,,UK,GBR,,,,,,,,
916,JECOL,2014,102,1,2446,Michelle,,Leishman,Michelle Leishman,SE,SE,Macquarie University,,,,Australia,AUS,,,,,,,,
917,JECOL,2014,102,1,141,Andrew,,MacDougall,Andrew MacDougall,SE,SE,University of Guelph,,,,Canada,CAN,,,,,,,,
918,JECOL,2014,102,1,3140,Richard,N,Mack,Richard N Mack,SE,SE,Washington State University,,,,USA,USA,,,,,,,,
919,JECOL,2014,102,1,1226,Glenn,R,Matlack,Glenn R Matlack,SE,SE,Ohio University,,,,USA,USA,,,,,,,,
920,JECOL,2014,102,1,2470,Matthew,,McGlone,Matthew McGlone,SE,SE,Landcare Research,,,,New Zealand,NZL,,,,,,,,
921,JECOL,2014,102,1,1785,Jonathan,A,Newman,Jonathan A Newman,SE,SE,University of Guelph,,,,Canada,CAN,,,,,,,,
922,JECOL,2014,102,1,539,Christer,,Nilsson,Christer Nilsson,SE,SE,Umea University,,,,Sweden,SWE,,,,,,,,
923,JECOL,2014,102,1,3192,Ryan,,Phillips,Ryan Phillips,SE,SE,Kings Park and Botanic Gardens,,,,Australia,AUS,,,,,,,,
924,JECOL,2014,102,1,1118,Frida,,Piper,Frida Piper,SE,SE,CIEP,,,,Chile,CHL,,,,,,,,
925,JECOL,2014,102,1,1349,Honor,C,Prentice,Honor C Prentice,SE,SE,Lund University,,,,Sweden,SWE,,,,,,,,
926,JECOL,2014,102,1,557,Chris,,Preston,Chris Preston,SE,SE,Centre for Ecology and Hydrology,,,,UK,GBR,,,,,,,,
927,JECOL,2014,102,1,2526,Michael,CF,Proctor,Michael CF Proctor,SE,SE,University of Exeter,,,,UK,GBR,,,,,,,,
928,JECOL,2014,102,1,2680,Nicole,,Rafferty,Nicole Rafferty,SE,SE,University of Arizona,,,,USA,USA,,,,,,,,
929,JECOL,2014,102,1,2534,Mark,,Rees,Mark Rees,AE,AE,University of Sheffield,,,,UK,GBR,,,,,,,,
930,JECOL,2014,102,1,3210,Roberto,,Salguero-Gomez,Roberto Salguero-Gomez,SE,SE,University of Queensland,,,,Australia,AUS,,,,,,,,
931,JECOL,2014,102,1,3466,Susan,,Schwinning,Susan Schwinning,SE,SE,Texas State University,,,,USA,USA,,,,,,,,
932,JECOL,2014,102,1,2558,Marina,,Semchenko,Marina Semchenko,SE,SE,University of Tartu,,,,Estonia,EST,,,,,,,,
933,JECOL,2014,102,1,3219,Richard,P,Shefferson,Richard P Shefferson,SE,SE,University of Georgia,,,,USA,USA,,,,,,,,
934,JECOL,2014,102,1,357,Brian,,Silliman,Brian Silliman,SE,SE,University of Florida,,,,USA,USA,,,,,,,,
935,JECOL,2014,102,1,3922,Melinda,,Smith,Melinda Smith,SE,SE,Colorado State University,,,,USA,USA,,,,,,,,
936,JECOL,2014,102,1,880,David,,Streeter,David Streeter,SE,SE,University of Sussex,,,,UK,GBR,,,,,,,,
937,JECOL,2014,102,1,2696,Nathan,,Swenson,Nathan Swenson,SE,SE,Michigan State University,,,,USA,USA,,,,,,,,
938,JECOL,2014,102,1,2579,Matthew,,Turnbull,Matthew Turnbull,SE,SE,University of Canterbury,,,,New Zealand,NZL,,,,,,,,
939,JECOL,2014,102,1,2583,Michael,B,Usher,Michael B Usher,SE,SE,University of Stirling,,,,UK,GBR,,,,,,,,
940,JECOL,2014,102,1,2586,Marcel,,VanDerHeijden,Marcel VanDerHeijden,SE,SE,ART Research Station,,,,Switzerland,CHE,,,,,,,,
941,JECOL,2014,102,1,2945,Peter,,Vesk,Peter Vesk,SE,SE,University of Melbourne,,,,Australia,AUS,,,,,,,,
942,JECOL,2014,102,1,904,David,A,Wardle,David A Wardle,SE,SE,Swedish University of Agricultural Sciences,,,,Sweden,SWE,,,,,,,,
943,JECOL,2014,102,1,2109,Kenneth,D,Whitney,Kenneth D Whitney,SE,SE,Rice University,,,,USA,USA,,,,,,,,
944,JECOL,2014,102,1,3504,Scott,D,Wilson,Scott D Wilson,SE,SE,University of Regina,,,,Canada,CAN,,,,,,,,
945,JECOL,2014,102,1,2707,Nina,,Wurzburger,Nina Wurzburger,SE,SE,University of Georgia,,,,USA,USA,,,,,,,,
946,JECOL,2014,102,1,1279,Gerhard,,Zotz,Gerhard Zotz,SE,SE,University of Oldenburg,,,,Germany,DEU,,,,,,,,
947,JECOL,2014,102,1,2960,Pieter,A,Zuidema,Pieter A Zuidema,SE,SE,University of Utrecht,,,,Netherlands,NLD,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,john etherington,,,,,,,
