journal,year,editor_id,first_name,middle_name,last_name,inst,unit,city,state,country,notes
JECOL,1996,2104,Ken,NA,Thompson,University of Sheffield,,Sheffield,S Yorkshire,United Kingdom,NA
JECOL,1997,2104,Ken,NA,Thompson,,,Sheffield,,United Kingdom,NA
JECOL,1998,2104,Ken,NA,Thompson,,,Sheffield,,United Kingdom,NA
JECOL,1999,2104,Ken,NA,Thompson,,,Sheffield,,United Kingdom,NA
JECOL,2000,2104,Ken,NA,Thompson,,,Sheffield,,United Kingdom,NA
JECOL,2001,2104,Ken,NA,Thompson,,,Sheffield,,United Kingdom,NA
JECOL,2002,2104,Ken,NA,Thompson,,,Sheffield,,United Kingdom,NA
JECOL,2003,2104,Ken,NA,Thompson,,,Sheffield,,United Kingdom,NA
JECOL,2004,2104,Ken,NA,Thompson,,,Sheffield,,United Kingdom,NA
JECOL,1995,2175,Laura,NA,Huenneke,New Mexico State University,Biology,Las Cruces,New Mexico,USA,NA
JECOL,1996,2175,Laura,NA,Huenneke,,,,,USA,NA
JECOL,1997,2175,Laura,NA,Huenneke,,,,,USA,NA
JECOL,1998,2175,Laura,NA,Huenneke,,,,,USA,NA
JECOL,1988,2281,Mike,P,Austin,CSIRO,Division of Wildlife and Ecology,Lyneham,UNKNOWN,Australia,NA
JECOL,1989,2281,Mike,P,Austin,,Division of Wildlife and Ecology,Lyneham,UNKNOWN,Australia,NA
JECOL,1990,2281,Mike,P,Austin,,,,UNKNOWN,Australia,NA
JECOL,1991,2281,Mike,P,Austin,,,,UNKNOWN,Australia,NA
JECOL,1992,2281,Mike,P,Austin,,,,UNKNOWN,Australia,NA
JECOL,1993,2281,Mike,P,Austin,,,,UNKNOWN,Australia,NA
JECOL,1987,2338,M,J,Crawley,Imperial College of Science and Technology,UNKNOWN,Ascot,Berks,United Kingdom,NA
JECOL,1988,2338,M,J,Crawley,,,,,United Kingdom,NA
JECOL,1989,2338,M,J,Crawley,,,,,United Kingdom,NA
JECOL,1990,2338,M,J,Crawley,,,,,United Kingdom,NA
JECOL,1991,2338,M,J,Crawley,,,,,United Kingdom,NA
JECOL,1992,2338,M,J,Crawley,,,,,United Kingdom,NA
JECOL,1993,2338,M,J,Crawley,,,,,United Kingdom,NA
JECOL,1994,2338,M,J,Crawley,,,,,United Kingdom,NA
JECOL,1990,2342,M,S,Davies,University of Cardiff,UNKNOWN,Cardiff,Wales,United Kingdom,NA
JECOL,1991,2342,M,S,Davies,,,,,United Kingdom,NA
JECOL,1992,2342,M,S,Davies,,,,,United Kingdom,NA
JECOL,1993,2342,M,S,Davies,,,,,United Kingdom,NA
JECOL,1995,2364,Michael,NA,Fenner,University of Southampton,UNKNOWN,Southampton,UNKNOWN,United Kingdom,NA
JECOL,1996,2364,Michael,NA,Fenner,,,Southampton,UNKNOWN,United Kingdom,NA
JECOL,1997,2364,Michael,NA,Fenner,,,Southampton,UNKNOWN,United Kingdom,NA
JECOL,1998,2364,Michael,NA,Fenner,,,Southampton,UNKNOWN,United Kingdom,NA
JECOL,1999,2364,Michael,NA,Fenner,,,Southampton,UNKNOWN,United Kingdom,NA
JECOL,2000,2364,Michael,NA,Fenner,,,Southampton,UNKNOWN,United Kingdom,NA
JECOL,2001,2364,Michael,NA,Fenner,,,Southampton,UNKNOWN,United Kingdom,NA
JECOL,1985,2419,Michael,J,Hutchings,University of Sussex,UNKNOWN,Brighton ,Sussex,United Kingdom,NA
JECOL,1986,2419,Michael,J,Hutchings,,,Brighton ,,United Kingdom,NA
JECOL,1987,2419,Michael,J,Hutchings,,,Brighton ,,United Kingdom,NA
JECOL,1988,2419,Michael,J,Hutchings,,,Brighton ,,United Kingdom,NA
JECOL,1989,2419,Michael,J,Hutchings,,,Brighton ,,United Kingdom,NA
JECOL,1991,2419,Michael,J,Hutchings,,,Brighton ,,United Kingdom,NA
JECOL,1992,2419,Michael,J,Hutchings,,,Brighton,,United Kingdom,NA
JECOL,1993,2419,Michael,J,Hutchings,,,Brighton,,United Kingdom,NA
JECOL,1994,2419,Michael,J,Hutchings,,,Brighton,,United Kingdom,NA
JECOL,1995,2419,Michael,J,Hutchings,,,Brighton,,United Kingdom,NA
JECOL,1996,2419,Michael,J,Hutchings,,,Brighton,,United Kingdom,NA
JECOL,1997,2419,Michael,J,Hutchings,,,Brighton,,United Kingdom,NA
JECOL,1998,2419,Michael,J,Hutchings,,,Brighton,,United Kingdom,NA
JECOL,1999,2419,Michael,J,Hutchings,,,Brighton,Sussex,United Kingdom,NA
JECOL,1996,2524,Malcolm,C,Press,University of Sheffield,UNKNOWN,Sheffield,S Yorkshire,United Kingdom,NA
JECOL,1997,2524,Malcolm,C,Press,,,Sheffield,,United Kingdom,NA
JECOL,1998,2524,Malcolm,C,Press,,,Sheffield,,United Kingdom,NA
JECOL,1999,2524,Malcolm,C,Press,,,Sheffield,,United Kingdom,NA
JECOL,2000,2524,Malcolm,C,Press,,,Sheffield,,United Kingdom,NA
JECOL,2001,2524,Malcolm,C,Press,,,Sheffield,,United Kingdom,NA
JECOL,2002,2524,Malcolm,C,Press,,,Sheffield,,United Kingdom,NA
JECOL,2003,2524,Malcolm,C,Press,,,Sheffield,,United Kingdom,NA
JECOL,2004,2524,Malcolm,C,Press,,,Sheffield,,United Kingdom,NA
JECOL,2003,2526,Michael,CF,Proctor,University of Exeter,UNKNOWN,Exeter,UNKNOWN,United Kingdom,NA
